"","m4_T1","m4_T2","m4_T3","m4_T4","m4_T5","m4_T6","m4_T7","m4_T8","m4_T9","m4_T10","m4_T11","m4_T12","m4_T13","m4_T14","m4_T15","m4_T16","m4_T17","m4_T18","m4_T19","m4_T20","m4_T21","m4_T22","m4_T23","m4_T24","m4_T25","m4_T26","m4_T27","m4_T28","m4_T29","m4_T30","m4_T31","m4_T32","m4_T33","m4_T34","m4_T35","m4_T36","m4_T37","m4_T38","m4_T39","m4_T40","m4_T41","m4_T42","m4_T43","m4_T44","m4_T45","m4_T46","m4_T47","m4_T48","m4_T49","m4_T50","m4_T51","m4_T52","m4_T53","m4_T54","m4_T55","m4_T56","m4_T57","m4_T58","m4_T59","m4_T60","m4_T61","m4_T62","m4_T63","m4_T64"
"ASV_1",-3.29014912490846,-1.90912300435575,-1.74990770841443,-1.44802777252122,-1.44822361814413,-1.41756919820544,-1.4421786098895,-1.24966904029908,-1.16580253379577,-1.0664477352022,-1.00652301597546,-1.03655383726041,-1.06658465854535,-1.0966154798303,-1.12859053358642,-1.16056558734255,-1.21337423814295,-1.26618288894335,-1.26297604166178,-1.25976919438021,-1.25656234709865,-2.05658731567405,-2.00084784206557,-2.32414191729607,-2.02649333934421,-2.00500170525984,-1.98351007117547,-1.9620184370911,-1.11663366175076,-0.996848421441969,-1.19169958954109,-1.17919634668289,-1.29888734144921,-1.26685438769969,-1.23482143395018,-1.44475297371272,-1.23596292323642,-1.33357009815059,-1.39604945743133,-1.27998574465624,-1.16392203188116,-1.04785831910608,-1.12463652449052,-0.59307609415076,-0.543583248726354,-0.564626289443999,-0.474976875804498,-0.533046338240179,-0.59111580067586,-0.649185263111541,-0.291450432413016,-0.26662893934802,-0.304831636331187,-0.602714731747968,-0.817257376042542,-1.03180002033712,-1.24634266463169,-0.748291047969379,-0.580646899948599,-0.425319632833167,-0.441177192236366,-0.430759645545731,-0.421716606850686,-0.633876060441765
"ASV_2",-2.31038052989975,-1.62705737017713,-0.842145224480667,-0.952085339003244,-0.858116242217899,-0.855619810796219,-0.780194591350924,-1.52769697343499,-0.811570099228562,-0.833431551464081,-0.996034052027157,-0.946688911178686,-0.897343770330216,-0.847998629481745,-0.811595616810839,-0.775192604139933,-0.825966217554382,-0.876739830968831,-0.883673049952178,-0.890606268935524,-0.89753948791887,-0.379928203428485,-0.398505989648678,-0.535053925124783,-0.360570393330165,-0.367104724312801,-0.373639055295436,-0.380173386278071,-0.655432128043898,-0.652576879435725,-0.73608648355978,-0.708973983004321,-0.685375592436579,-0.813660506515945,-0.941945420595312,-0.872942632227018,-1.07990556874392,-1.12973571847915,-1.97496018431422,-2.37850046189117,-2.78204073946812,-3.18558101704507,-4,-3.89640020274033,-3.62334429042377,-0.852200259948371,-1.11537275458129,-1.05225588566128,-0.989139016741263,-0.92602214782125,-1.69278523603288,-1.31222394488906,-0.994613125369147,-2.85009195899311,-3.23339463932874,-3.61669731966437,-4,-4,-3.8679858788663,-4,-4,-3.92994757687563,-3.45028272100564,-3.69606760551058
"ASV_3",-1.39997482357993,-0.946118747228541,-0.748026095552574,-0.661005266777875,-0.570514055595137,-0.638908252459182,-0.849383485887068,-0.612001032985418,-0.601513618956532,-0.660852309273362,-0.710024507288362,-0.717291899596336,-0.72455929190431,-0.731826684212284,-0.66527535331932,-0.598724022426356,-0.584695521651224,-0.570667020876093,-0.601679595226222,-0.632692169576351,-0.66370474392648,-1.75976873130294,-3.30933135569732,-3.71624046370784,-3.4525805247517,-3.6350536831678,-3.8175268415839,-4,-3.30258610595292,-2.93790723664861,-3.01423837767661,-2.61489923739477,-2.6974245843607,-2.88897107727616,-3.08051757019161,-3.12691917769077,-2.56422634073489,-2.74490819679791,-3.10659631689144,-2.53695881217647,-1.9673213074615,-1.39768380274652,-1.41250344943151,-1.0457572435595,-0.998482573391261,-1.17218994886718,-1.40477014979795,-1.47128326787474,-1.53779638595153,-1.60430950402832,-2.29773524053982,-3.09596853528829,-3.58444422081326,-4,-4,-4,-4,-4,-3.61601706658067,-3.56895161969856,-3.66090410749288,-3.61973174805156,-4,-4
"ASV_4",-1.10018458513394,-0.743275476275148,-0.990572001597289,-1.22163722829752,-1.60621615042654,-1.98202818302865,-2.11561611767741,-2.1417843103942,-2.08457131086724,-2.35334987176677,-2.39650761378687,-2.4909250636612,-2.58534251353554,-2.67975996340988,-2.72303869334085,-2.76631742327182,-2.80471370291735,-2.84310998256287,-2.8295740720172,-2.81603816147152,-2.80250225092585,-2.79472887141987,-2.96024478815072,-3.06130217783491,-2.75879631237099,-2.84914039410919,-2.9394844758474,-3.0298285575856,-1.53453308210122,-1.06542303983534,-0.893042066549519,-0.902517013177944,-0.773427604712981,-0.779599310188285,-0.785771015663589,-0.803893473701657,-0.875867048680441,-1.14930257085372,-0.853925606838302,-1.07739873410314,-1.30087186136797,-1.52434498863281,-1.73058068513625,-1.3219391698574,-1.33428974501248,-1.27332380585146,-1.01439543196113,-0.971058374295762,-0.927721316630394,-0.884384258965027,-1.35821261972569,-1.44441559576971,-1.59483992687825,-1.61280971902778,-1.77590327930455,-1.93899683958132,-2.10209039985809,-2.0216032882211,-2.7699214988004,-2.07970105850018,-2.11793976417136,-1.75960325265512,-1.47362123734507,-1.20511336849095
"ASV_5",-1.80622676301112,-1.19656807101729,-1.19333097622109,-1.223270876228,-1.50846177045309,-1.57076517440496,-1.60989813387782,-1.55953765865134,-1.63713681502838,-1.71719070839197,-1.71663157843976,-1.80114090832787,-1.88565023821597,-1.97015956810408,-1.99377955517022,-2.01739954223635,-1.98790307675185,-1.95840661126735,-1.91676077190813,-1.87511493254891,-1.83346909318969,-1.92099542836748,-1.921117646953,-1.56140268351737,-1.55246045702511,-1.62637557726732,-1.70029069750952,-1.77420581775173,-1.39370700185266,-1.93579924021329,-2.12569388084382,-2.13664456484127,-2.20788834265766,-2.05950150170618,-1.91111466075469,-1.78212183882781,-1.31802864811712,-2.34076204151391,-1.44450843770686,-1.43818019394387,-1.43185195018088,-1.42552370641789,-3.09955021600967,-2.63655514530756,-1.96448907564659,-2.00085431183322,-1.71036065709993,-1.65268709069698,-1.59501352429403,-1.53733995789107,-2.015906575057,-1.20681970908496,-0.900494033135309,-0.611196857645165,-0.540818685074382,-0.4704405125036,-0.400062339932818,-0.282505780255722,-0.430273621448884,-0.895311710330888,-0.921271917184056,-1.17494720438847,-1.72322475245778,-1.24967107724787
"ASV_6",-1.34052012488689,-0.969721145510337,-0.893602443418213,-0.677736571862094,-0.861260521390835,-0.757545539482458,-0.780915176672505,-0.776144991664129,-1.14517294253705,-0.996597141496102,-0.82671549624388,-0.850546466133909,-0.874377436023937,-0.898208405913966,-0.97411340162986,-1.05001839734575,-1.06203109226411,-1.07404378718247,-1.00141546195617,-0.928787136729866,-0.856158811503567,-1.59210585642583,-1.85681782181703,-1.72686708606564,-1.72002857058424,-1.99835255204382,-2.2766765335034,-2.55500051496299,-1.95589469686795,-2.02025723799121,-1.95240563407769,-1.82329286215192,-1.84101968291796,-1.64675844547928,-1.4524972080406,-1.68431261289704,-1.58169226791241,-1.50157726475069,-2.88035711183587,-2.98209841357227,-3.08383971530867,-3.18558101704507,-2.97132852923691,-2.54138341508,-2.06486261502112,-2.10595691263816,-2.07443295275078,-1.96632872706696,-1.85822450138315,-1.75012027569933,-2.39461856459323,-2.77329600851911,-3.26044587106899,-3.82530526245981,-3.88353684163987,-3.94176842081994,-4,-4,-4,-4,-4,-4,-4,-4
"ASV_7",-3.78650867883529,-4,-3.61668860199566,-3.62850811824271,-3.58651751912108,-1.99975030443512,-1.12830407535142,-1.22921229070536,-1.12764217131,-1.18819484904639,-1.06852459618575,-1.06380890010705,-1.05909320402835,-1.05437750794964,-1.14096496937928,-1.22755243080891,-1.14312151704208,-1.05869060327525,-1.11378912118524,-1.16888763909524,-1.22398615700523,-2.00180167554928,-1.87107612614151,-2.77794814571792,-2.58754024863817,-2.45068327691951,-2.31382630520086,-2.1769693334822,-1.59169816473873,-1.4995926572237,-1.12472048465548,-1.08798756665949,-1.22466149690571,-1.18277558654652,-1.14088967618734,-0.732967626369252,-1.12952000721007,-2.61699957719536,-2.5626921016132,-2.28315232662408,-2.00361255163496,-1.72407277664583,-1.66554550008885,-2.54138341508,-2.70865033005551,-2.48510855595049,-2.33068952402673,-2.02914412562929,-1.72759872723186,-1.42605332883442,-1.0555283725741,-1.33431935963307,-1.60174355718443,-1.45641643933254,-1.39187633231653,-1.32733622530052,-1.26279611828451,-1.69134369925401,-1.32602157481437,-1.09008945475244,-0.968038173525395,-0.845562069938429,-0.761092737294922,-0.759616181859345
"ASV_8",-0.848585552055775,-2.40186912512048,-2.26758184964646,-1.42633447052124,-1.18941272841003,-0.9928584732878,-0.91643156631466,-0.799143788404945,-1.78315854017377,-2.0376112617639,-1.43332304124146,-1.23371678343937,-1.03411052563728,-0.834504267835191,-0.835905539474389,-0.837306811113587,-0.938197561281396,-1.0390883114492,-1.11518658609428,-1.19128486073935,-1.26738313538442,-1.43905307443974,-1.63891965846372,-1.56091676158249,-1.57386604363973,-1.3911811094646,-1.20849617528948,-1.02581124111435,-0.987003776410723,-1.0376599420913,-0.911638809597966,-1.04084396601061,-0.949894892483155,-0.993885402882437,-1.03787591328172,-1.50673426747522,-1.23691655777252,-2.45611782156735,-2.72379660332489,-2.04840961719236,-1.37302263105983,-0.6976356449273,-0.876073709148783,-1.56111878011287,-2.38849829665158,-2.20210990147706,-2.58624945628794,-2.58938867235039,-2.59252788841285,-2.5956671044753,-2.80641055173162,-2.15730215675355,-2.6703110731748,-2.58906734874566,-2.5986973436727,-2.60832733859974,-2.61795733352678,-2.64506469642429,-3.3251433114342,-2.49747323970496,-2.77676852133346,-2.93265375329028,-2.85437769303324,-2.91551241896868
"ASV_9",-0.565589362533933,-0.794760080334766,-1.2668423276012,-1.97365606825377,-2.21950322169714,-2.62121931517536,-2.72410018681535,-4,-2.89490689601636,-1.61265378371691,-2.76425493240594,-2.85913994495923,-2.95402495751252,-3.04890997006581,-3.5244549850329,-4,-4,-4,-4,-4,-4,-3.62186833107856,-2.12717060389964,-3.30142526774126,-3.60657402112001,-3.64281198174202,-3.67904994236402,-3.71528790298602,-3.49865810796866,-4,-4,-4,-4,-4,-4,-3.43045091584855,-1.5423508502485,-0.51355997491799,-0.455336876833566,-0.522016555717419,-0.588696234601271,-0.655375913485124,-0.621812068011714,-1.17292418066632,-1.13366370564449,-1.06556966780872,-1.52898935913176,-1.69816508795373,-1.8673408167757,-2.03651654559766,-2.39461856459323,-2.09544568520134,-2.62691877267266,-1.71470395653187,-1.53906305065117,-1.36342214477046,-1.18778123888976,-2.05141691392824,-2.47721359868596,-2.3895245483854,-2.46471899959122,-2.53750764438711,-2.48382423340663,-3.11035816689283
"ASV_10",-3.58716140322324,-2.4734285364235,-1.93951993333922,-1.86357847009308,-2.03874588961902,-2.0681793210649,-2.2718020505651,-2.11304932218044,-2.14963566561802,-2.12357732731623,-1.76010726628307,-1.83399301036135,-1.90787875443964,-1.98176449851792,-2.035352311874,-2.08894012523008,-2.05471301324954,-2.020485901269,-1.99594344744547,-1.97140099362195,-1.94685853979843,-1.67449557478338,-1.5209716990095,-1.89301940042032,-1.89140570173053,-1.93430383537765,-1.97720196902477,-2.0201001026719,-1.7351907643202,-1.86141093176858,-1.90799203672887,-1.84687720362854,-1.80416686185576,-1.75787286250425,-1.71157886315275,-1.51853010755725,-1.47793541701013,-2.37978754240151,-2.70715850273993,-2.23908693209226,-1.77101536144458,-1.3029437907969,-1.11175618056652,-1.03156172783935,-0.966869704507341,-0.969692808592706,-0.867637791004225,-0.895345693326881,-0.923053595649537,-0.950761497972193,-1.09000573638071,-1.3555470775465,-1.5179585703385,-0.946248183317244,-1.00735639126731,-1.06846459921738,-1.12957280716745,-1.34530707250977,-2.19225153724572,-2.00329687109844,-1.71975871040961,-1.48300378352164,-1.44868667537903,-1.25123802368562
