HeldoutSubjectId	HeldoutSubjectIdx	Method	TaxonIdx	TimePoint	Truth	Pred
2	0	gLV (elastic net)	0.0	0.0	96016783.88308714	96016783.88308723
2	0	gLV (elastic net)	0.0	1.0	6081096.091609839	95918017.37010701
2	0	gLV (elastic net)	0.0	2.0	25132257.967918836	99847898.88355668
2	0	gLV (elastic net)	0.0	3.0	104781835.7126948	106350093.03040378
2	0	gLV (elastic net)	0.0	4.0	108410328.86709318	114890198.54580715
2	0	gLV (elastic net)	0.0	5.0	454258109.6478558	125265228.90578678
2	0	gLV (elastic net)	0.0	6.0	979401807.0971885	137420636.6360809
2	0	gLV (elastic net)	0.0	7.0	545977180.1588324	151379323.82248253
2	0	gLV (elastic net)	0.0	8.0	573066790.6111131	167209630.21633697
2	0	gLV (elastic net)	0.0	9.0	545119727.4521991	204895792.67477238
2	0	gLV (elastic net)	0.0	10.0	1040933954.6854761	251472113.28562322
2	0	gLV (elastic net)	0.0	11.0	5193057906.810591	308117721.42965806
2	0	gLV (elastic net)	0.0	12.0	5164865074.366183	376114766.84389174
2	0	gLV (elastic net)	0.0	13.0	3962861641.644067	456790650.08111537
2	0	gLV (elastic net)	0.0	14.0	3437395222.326853	551469497.2704798
2	0	gLV (elastic net)	0.0	15.0	1216855266.3958454	931819654.0811354
2	0	gLV (elastic net)	0.0	16.0	1875815897.2988088	1275637724.7311625
2	0	gLV (elastic net)	0.0	17.0	1495156194.3765235	1696406660.3319902
2	0	gLV (elastic net)	0.0	18.0	7715028661.939049	2458738182.1466064
2	0	gLV (elastic net)	0.0	19.0	11140130368.173098	2597322738.738583
2	0	gLV (elastic net)	0.0	20.0	2034449922.9625432	2379466238.074869
2	0	gLV (elastic net)	0.0	21.0	1538560360.3251414	2201524333.112502
2	0	gLV (elastic net)	0.0	22.0	328425003.2015202	2044007109.0736413
2	0	gLV (elastic net)	0.0	23.0	814298665.0567791	1897483727.8379326
2	0	gLV (elastic net)	0.0	24.0	1444707563.6194916	1757840434.6085618
2	0	gLV (elastic net)	0.0	25.0	1061689696.5711787	1495812569.7882283
2	0	gLV (elastic net)	0.0	26.0	501918886.3287589	890130417.2526478
2	0	gLV (elastic net)	0.0	27.0	436693922.2470497	818810656.0345192
2	0	gLV (elastic net)	0.0	28.0	10872130506.499578	883383006.1288482
2	0	gLV (elastic net)	0.0	29.0	12988098726.50733	964568942.4552772
2	0	gLV (elastic net)	0.0	30.0	27811919236.009304	1060838370.4914576
2	0	gLV (elastic net)	0.0	31.0	2517376956.111766	1171630203.4125173
2	0	gLV (elastic net)	0.0	32.0	36567708375.49144	1296769730.5674343
2	0	gLV (elastic net)	0.0	33.0	16545120603.991013	1436193506.3837962
2	0	gLV (elastic net)	0.0	34.0	4782323784.504114	1589804117.1334271
2	0	gLV (elastic net)	0.0	35.0	20870626524.00732	1938634815.065451
2	0	gLV (elastic net)	0.0	36.0	17393728193.59552	2790898130.5821075
2	0	gLV (elastic net)	0.0	37.0	15006798709.278605	3033932961.423941
2	0	gLV (elastic net)	0.0	38.0	17292938140.134686	2999506726.794511
2	0	gLV (elastic net)	0.0	39.0	21169540347.27048	2999944483.396291
2	0	gLV (elastic net)	0.0	40.0	10894522828.953926	3028898863.456891
2	0	gLV (elastic net)	0.0	41.0	25922902962.060867	3080720927.4565616
2	0	gLV (elastic net)	0.0	42.0	21048532541.33195	3150304344.5359964
2	0	gLV (elastic net)	0.0	43.0	13949158942.805319	3316158121.9706044
2	0	gLV (elastic net)	0.0	44.0	4577447381.711808	2588032246.8829136
2	0	gLV (elastic net)	0.0	45.0	6807308080.170375	2304747490.87802
2	0	gLV (elastic net)	0.0	46.0	3276834385.736023	2423703722.7956333
2	0	gLV (elastic net)	0.0	47.0	3398347144.1962514	2710659766.2542596
2	0	gLV (elastic net)	0.0	48.0	5041712674.539484	3098819344.3504767
2	0	gLV (elastic net)	0.0	49.0	6868096009.10326	3572701519.125094
2	0	gLV (elastic net)	0.0	50.0	5089930421.137322	4126717883.0499825
2	0	gLV (elastic net)	0.0	51.0	4620867770.654475	4756550247.316278
2	0	gLV (elastic net)	0.0	52.0	5643233608.702708	5456143739.2915945
2	0	gLV (elastic net)	0.0	53.0	17297834026.247066	7025075851.418479
2	0	gLV (elastic net)	0.0	54.0	12742776363.55287	11971553357.409023
2	0	gLV (elastic net)	0.0	55.0	8986046317.531515	12670985433.99327
2	0	gLV (elastic net)	0.0	56.0	12564923637.68941	11671754498.041225
2	0	gLV (elastic net)	0.0	57.0	8549509462.771696	10888802077.663229
2	0	gLV (elastic net)	0.0	58.0	5069488217.462193	10252746186.258305
2	0	gLV (elastic net)	0.0	59.0	14989430163.82094	9721166072.572388
2	0	gLV (elastic net)	0.0	60.0	10471525268.731153	9266844513.14772
2	0	gLV (elastic net)	0.0	61.0	13200517205.791883	8523107311.005665
2	0	gLV (elastic net)	0.0	62.0	21757380723.802742	7057087966.883002
2	0	gLV (elastic net)	0.0	63.0	10482048362.602402	6886305983.547865
2	0	gLV (elastic net)	0.0	64.0	10050625834.12731	7736321116.050512
2	0	gLV (elastic net)	0.0	65.0	16447571495.966537	8646416550.631882
2	0	gLV (elastic net)	0.0	66.0	21773220423.191895	9625222206.334688
2	0	gLV (elastic net)	0.0	67.0	41900042611.97689	10685036336.526457
2	0	gLV (elastic net)	0.0	68.0	60013182554.8389	11840957091.866077
2	0	gLV (elastic net)	0.0	69.0	6979999927.620096	13109155442.908857
2	0	gLV (elastic net)	0.0	70.0	17925385803.148087	14504377373.564615
2	0	gLV (elastic net)	0.0	71.0	53256777975.151085	17710102733.813774
2	0	gLV (elastic net)	0.0	72.0	2113627245.4616816	21441834010.92243
2	0	gLV (elastic net)	0.0	73.0	23047914004.765797	25526317421.703556
2	0	gLV (elastic net)	0.0	74.0	70490121417.3119	27610045470.01193
2	0	gLV (elastic net)	1.0	0.0	2080363650.8002212	2080363650.8002183
2	0	gLV (elastic net)	1.0	1.0	98247708.73007147	1673921729.6187706
2	0	gLV (elastic net)	1.0	2.0	91211706.96649568	1512657976.0434146
2	0	gLV (elastic net)	1.0	3.0	1938051433.7725992	1457585752.525281
2	0	gLV (elastic net)	1.0	4.0	3139429008.120255	1461665903.3205583
2	0	gLV (elastic net)	1.0	5.0	10812853008.875416	1505052636.029111
2	0	gLV (elastic net)	1.0	6.0	10618729312.275219	1578256420.3113587
