"","m3_T1","m3_T2","m3_T3","m3_T4","m3_T5","m3_T6","m3_T7","m3_T8","m3_T9","m3_T10","m3_T11","m3_T12","m3_T13","m3_T14","m3_T15","m3_T16","m3_T17","m3_T18","m3_T19","m3_T20","m3_T21","m3_T22","m3_T23","m3_T24","m3_T25","m3_T26","m3_T27","m3_T28","m3_T29","m3_T30","m3_T31","m3_T32","m3_T33","m3_T34","m3_T35","m3_T36","m3_T37","m3_T38","m3_T39","m3_T40","m3_T41","m3_T42","m3_T43","m3_T44","m3_T45","m3_T46","m3_T47","m3_T48","m3_T49","m3_T50","m3_T51","m3_T52","m3_T53","m3_T54","m3_T55","m3_T56","m3_T57","m3_T58","m3_T59","m3_T60","m3_T61","m3_T62","m3_T63","m3_T64"
"ASV_1",-7.39507570068848,-4.19972060245791,-4.16516164640498,-3.47332786059772,-3.47937787195298,-3.70337535028129,-3.7219723218953,-3.47123404320951,-4.0073095856208,-3.87618345189654,-3.91645012524997,-3.69084637921689,-3.46524263318381,-3.23963888715073,-2.98949841250152,-2.73935793785231,-2.57633177458588,-2.41330561131945,-2.52773661572446,-2.64216762012947,-2.75659862453448,-3.59657343683271,-4.48239143870702,-5.12423981638665,-4.4265958889217,-4.4983489323492,-4.57010197577669,-4.64185501920418,-2.94607235917143,-2.38974212093969,-2.60047207526805,-2.51474512027817,-2.50163609779891,-2.56206267752929,-2.62248925725967,-2.36289834832704,-1.96172107745061,-1.71360138276871,-1.52227784838137,-1.85622029532286,-2.19016274226435,-2.52410518920584,-2.42787648955578,-1.5914819864483,-1.26392298669085,-1.27048009326094,-1.4052234557336,-1.1712245468264,-0.937225637919205,-0.703226729012006,-0.412235128673102,-0.573224090269806,-0.678179924154922,-2.24813638706247,-2.03525512971121,-1.82237387235994,-1.60949261500868,-1.13927432928712,-1.18581837550887,-1.24650946078382,-1.78720310509823,-1.74626708408333,-2.19098680005665,-2.22224645070773
"ASV_2",-4.80757437060142,-3.54003396797591,-2.0589609357363,-2.1347308232303,-2.05920472674437,-2.48300557366824,-2.51468482021506,-3.96194044297812,-2.33440997264891,-2.05814976737726,-1.96294339096871,-1.95542353285075,-1.94790367473279,-1.94038381661482,-1.98922018007404,-2.03805654353325,-1.98214357031982,-1.92623059710638,-1.9467675237137,-1.96730445032102,-1.98784137692834,-1.04508778337013,-0.870490738620119,-0.701819083380466,-0.807925954276367,-0.980979754905707,-1.15403355553505,-1.32708735616439,-1.24218085712968,-1.81012991006626,-1.65347463192699,-1.82306839326307,-1.82028861036945,-2.0226683453771,-2.22504808038475,-2.24913190108615,-2.65644775643298,-1.90226591754376,-2.75346585839624,-3.86998769110212,-4.986509523808,-6.10303135651388,-8.34964672100009,-7.29764735169231,-3.50832760732324,-3.33759243774145,-1.82635817808491,-1.80496258279003,-1.78356698749514,-1.76217139220026,-4.86981789065556,-3.37088227581425,-6.1954886485005,-7.95586613983981,-8.32830447048356,-8.70074280112732,-9.07318113177108,-11.5129254649702,-8.76923883616584,-8.44967180362609,-1.8513104733405,-1.43516331957575,-1.53674945380666,-1.67382256577502
"ASV_3",-2.87811463957684,-1.95025616522728,-1.92873071538518,-1.98286501075199,-1.63366414816644,-1.45675949538764,-1.5565705548838,-1.63586260917173,-1.90439592240035,-1.86223945740828,-1.907966200281,-1.72100531690436,-1.53404443352773,-1.34708355015109,-1.44977430920706,-1.55246506826303,-1.71249574227547,-1.8725264162879,-1.74816949340819,-1.62381257052849,-1.49945564764878,-3.15317943267186,-5.0585351045616,-6.2194968134066,-6.91130295095788,-7.32332862315993,-7.73535429536199,-8.14737996756404,-5.95562148630101,-4.69134573454726,-4.56828093782075,-4.65311770176648,-4.90411240240274,-5.40434489890793,-5.90457739541312,-5.58054978725998,-6.11326448923489,-6.44856873213574,-6.83445535889423,-7.07727653908567,-7.32009771927712,-7.56291889946857,-9.20443763900114,-8.15265142648953,-7.09415598711225,-7.39589795051195,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-8.67796788982421,-11.5129254649702,-8.86675215410965,-9.74880992439651,-10.6308676946834,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702
"ASV_4",-2.03974117371845,-1.75174529300096,-2.21259955472379,-2.11064630507181,-2.32839573162451,-2.68935575107684,-3.25270247321345,-2.82480571656139,-3.01384467759824,-2.5694873900879,-2.54178089090764,-2.68613200205923,-2.83048311321082,-2.97483422436241,-2.9906340589088,-3.0064338934552,-3.09763564878662,-3.18883740411804,-3.44273288161418,-3.69662835911032,-3.95052383660646,-5.16036800236671,-7.09276070285101,-6.99707075031686,-7.04597267896879,-7.15935163790215,-7.2727305968355,-7.38610955576885,-4.07510305646181,-2.3770545586335,-2.21526366141139,-2.08496567664495,-1.99187762981838,-1.97611181525301,-1.96034600068765,-1.79507068947546,-1.52895999761961,-2.09258106163254,-2.05031898925609,-1.94639441445662,-1.84246983965716,-1.73854526485769,-2.3266431788284,-1.848453856338,-1.95317304518562,-1.90133734500872,-2.06294126149785,-2.60468733026749,-3.14643339903713,-3.68817946780677,-4.78839330025699,-4.12133304986215,-5.30611248886847,-5.22976352106328,-5.61512927701776,-6.00049503297223,-6.38586078892671,-3.83109339748496,-2.77504970130843,-2.32364631617805,-2.31103344922131,-2.15238388767546,-1.95437038156575,-1.79994415386031
"ASV_5",-3.88955362898473,-2.97251715561854,-3.10413240337173,-3.94396197378547,-4.51427189586699,-4.72267017929587,-5.11818181719456,-5.25566632350039,-5.79131425343559,-5.43628510903816,-5.42509997684106,-5.31691820342029,-5.20873642999953,-5.10055465657876,-4.80559440994088,-4.510634163303,-4.48795058827483,-4.46526701324666,-4.47390587950529,-4.48254474576393,-4.49118361202256,-3.82737493737223,-4.6976426690672,-5.06057701583168,-3.66011061827458,-3.64193445183972,-3.62375828540486,-3.60558211897,-2.91245009905529,-3.42761546380601,-3.92145655514488,-4.32786609067118,-4.57497774795532,-4.37191274106898,-4.16884773418265,-4.05369452564208,-4.30145857560382,-4.53947594006935,-4.01002705113682,-4.26632915418032,-4.52263125722381,-4.77893336026731,-3.65978159881243,-3.21239254353494,-3.66975028402081,-3.29573153481548,-3.87414188821314,-4.23822243630258,-4.60230298439203,-4.96638353248147,-4.01886444902654,-3.76427847857143,-4.67475201803665,-3.61206817150702,-3.98818113004958,-4.36429408859215,-4.74040704713472,-3.37862856267969,-3.7269517999576,-4.45948360294974,-4.20230860241327,-5.62344779360953,-4.85281602709611,-4.58549581273802
"ASV_6",-2.41604349478423,-2.15177576638037,-2.00314803464467,-1.69855355891368,-1.8415061775031,-1.7220769212011,-1.79929404372414,-1.74999825181432,-2.24756472593233,-2.06797522579299,-2.08258015307005,-2.13528698622261,-2.18799381937516,-2.24070065252772,-2.1547468064445,-2.06879296036129,-2.00846123037833,-1.94812950039538,-2.0199795202201,-2.09182954004483,-2.16367955986956,-3.14308995456015,-4.88302461968807,-5.5105617002829,-4.55957929557322,-4.75617246495809,-4.95276563434297,-5.14935880372784,-4.35123687103831,-4.58089704330522,-4.20776855815943,-4.2625908704457,-3.21629948500362,-2.93145761812264,-2.64661575124167,-3.20484620111149,-4.137980943279,-4.54404134683517,-4.3247033720974,-3.77298959003804,-3.22127580797869,-2.66956202591933,-2.88856273881913,-3.21793134399805,-3.82825435504057,-3.92129932623396,-3.97821966793391,-5.04984955401383,-6.12147944009375,-7.19310932617367,-8.43489571288947,-9.19448514427339,-9.44902491123588,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-9.84258611361728,-11.5129254649702,-11.5129254649702
"ASV_7",-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-6.32390265189049,-3.0931688752965,-2.52946088700225,-2.55437049701287,-2.32126559163824,-3.44759862071719,-2.57148097977132,-2.55238182663116,-2.533282673491,-2.51418352035084,-2.65287081303471,-2.79155810571858,-2.79065970891304,-2.78976131210751,-2.60957164995459,-2.42938198780168,-2.24919232564876,-4.1948955526528,-5.04685736262066,-5.25109754427297,-5.24324797143978,-5.04988757857673,-4.85652718571368,-4.66316679285062,-3.44211177973279,-3.08566141733062,-2.72580986377124,-2.8950047922047,-2.41672822221192,-2.4303945218421,-2.44406082147228,-1.83826411629256,-3.42357031442406,-5.96312687506027,-6.34052455605084,-5.96251337336629,-5.58450219068173,-5.20649100799717,-4.02284710143398,-4.50071689201636,-6.65663575245191,-6.71847247396968,-3.05647291721239,-2.91201453824117,-2.76755615926995,-2.62309778029872,-2.83490918294227,-3.5208831563865,-3.13567683059422,-2.12656661541405,-2.21124120728914,-2.29591579916422,-2.38059039103931,-2.10114248780554,-2.05914880306707,-2.23467797435322,-2.2089347581924,-2.83970790314655,-2.2638277739045,-2.53696119507615
"ASV_8",-4.86683896253929,-5.19552986897809,-3.64669368563226,-2.67065210523452,-3.13209824543712,-2.93681640394669,-2.38047724943194,-2.09771030429115,-2.10019659756439,-1.97658111457176,-2.07607608176028,-2.55840148466673,-3.04072688757317,-3.52305229047962,-3.03022921713021,-2.5374061437808,-2.62646908734092,-2.71553203090103,-2.68866587219263,-2.66179971348423,-2.63493355477583,-2.15230246900582,-2.17095855837179,-2.44698558928457,-2.65193142189622,-2.67145256385319,-2.69097370581016,-2.71049484776713,-2.05111979150262,-2.10930698054554,-2.20656685721472,-2.36504574128596,-2.55849835375054,-2.47800960817647,-2.3975208626024,-2.81114130567875,-4.71406923066904,-5.7382406891519,-6.53289877000739,-5.58205454089393,-4.63121031178048,-3.68036608266702,-2.40002970153796,-4.38275573987835,-6.32238864497483,-5.65109467853368,-6.17555797497266,-6.15950306813037,-6.14344816128809,-6.1273932544458,-6.45130243844099,-5.19778646168672,-4.58323255486955,-5.83678988565024,-5.63259391397244,-5.42839794229464,-5.22420197061683,-4.12258601373289,-4.33294279311848,-3.70271671248478,-4.04076701771565,-4.26652851273592,-4.30877617293429,-4.1913758180323
"ASV_9",-1.49479336575919,-2.27874729430811,-2.84141927577229,-3.74321386436068,-4.60197945946697,-5.39631758493013,-6.09747474845545,-7.56958363294429,-6.96077067299128,-6.84346940974348,-7.22754101348429,-7.63500974758446,-8.04247848168464,-8.44994721578481,-9.98143634037752,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-11.5129254649702,-9.12925346497068,-11.5129254649702,-11.5129254649702,-11.5129254649702,-10.7947991980234,-10.0766729310765,-9.35854666412967,-10.2514518281275,-9.48569285540109,-6.47917250572395,-11.5129254649702,-11.5129254649702,-9.4372990307568,-7.36167259654338,-8.04206837971403,-2.82251902884067,-1.99773238790667,-2.10612733230012,-1.89286623565219,-1.67960513900426,-1.46634404235633,-1.56951954225723,-2.40221432240729,-2.31204097444463,-2.54921839868216,-4.37991480570845,-5.13983349713036,-5.89975218855228,-6.65967087997419,-6.45130243844099,-5.1692057027361,-3.84775500894811,-5.05923907341467,-5.28193861703067,-5.50463816064668,-5.72733770426269,-8.56741667731933,-11.5129254649702,-11.5129254649702,-11.5129254649702,-9.04610412410032,-11.5129254649702,-11.5129254649702
"ASV_10",-7.6417496323033,-5.42238829991628,-4.12628124804045,-4.39001760166321,-4.47232174662141,-4.45401561328435,-4.54284736088791,-4.54089945023312,-5.4408870392811,-5.20154148444762,-5.3695340553162,-5.14927049392611,-4.92900693253602,-4.70874337114593,-4.68482343938204,-4.66090350761816,-4.545983304866,-4.43106310211384,-4.5155345495484,-4.60000599698295,-4.6844774444175,-4.3394026074629,-4.1424054651216,-4.6215140530179,-4.6141647805362,-4.40278428817784,-4.19140379581948,-3.98002330346112,-4.13494648024227,-4.5760824492797,-4.82030452309482,-4.7656259075335,-4.91189915768009,-4.72877534839609,-4.54565153911208,-3.80864526943742,-3.37031535466784,-2.7906536314464,-2.33095170702869,-2.45545885879644,-2.57996601056418,-2.70447316233193,-2.42173434380486,-2.63141360839333,-2.34001978991101,-1.97068858892407,-2.33656444913735,-2.70200399415612,-3.06744353917489,-3.43288308419366,-3.67996671764265,-2.066010118632,-1.83541114947954,-1.79869263703656,-2.0156985262141,-2.23270441539163,-2.44971030456917,-2.8542700532269,-3.39735598807377,-3.1923291641963,-3.76413660910957,-3.87679777256683,-4.00518549317501,-4.08829985262689
