HeldoutSubjectId	HeldoutSubjectIdx	Method	TaxonIdx	TimePoint	Truth	Pred
2	0	gLV (elastic net)	0.0	0.0	96016783.88308714	96016783.88308723
2	0	gLV (elastic net)	0.0	1.0	6081096.091609839	92240775.24598674
2	0	gLV (elastic net)	0.0	2.0	25132257.967918836	103824411.17153487
2	0	gLV (elastic net)	0.0	3.0	104781835.7126948	123603873.74538791
2	0	gLV (elastic net)	0.0	4.0	108410328.86709318	151040982.82387206
2	0	gLV (elastic net)	0.0	5.0	454258109.6478558	186920009.28931823
2	0	gLV (elastic net)	0.0	6.0	979401807.0971885	232545521.9714727
2	0	gLV (elastic net)	0.0	7.0	545977180.1588324	289496878.4666256
2	0	gLV (elastic net)	0.0	8.0	573066790.6111131	359493735.2955454
2	0	gLV (elastic net)	0.0	9.0	545119727.4521991	545563850.4010497
2	0	gLV (elastic net)	0.0	10.0	1040933954.6854761	803729255.7886558
2	0	gLV (elastic net)	0.0	11.0	5193057906.810591	1145344683.82378
2	0	gLV (elastic net)	0.0	12.0	5164865074.366183	1581144546.0495737
2	0	gLV (elastic net)	0.0	13.0	3962861641.644067	2120793001.230751
2	0	gLV (elastic net)	0.0	14.0	3437395222.326853	2769146351.963876
2	0	gLV (elastic net)	0.0	15.0	1216855266.3958454	5250195144.599717
2	0	gLV (elastic net)	0.0	16.0	1875815897.2988088	7148997285.123534
2	0	gLV (elastic net)	0.0	17.0	1495156194.3765235	9306292634.67292
2	0	gLV (elastic net)	0.0	18.0	7715028661.939049	12794758045.517672
2	0	gLV (elastic net)	0.0	19.0	11140130368.173098	13236749949.345383
2	0	gLV (elastic net)	0.0	20.0	2034449922.9625432	10172306421.716625
2	0	gLV (elastic net)	0.0	21.0	1538560360.3251414	8456830654.880492
2	0	gLV (elastic net)	0.0	22.0	328425003.2015202	7203952554.054324
2	0	gLV (elastic net)	0.0	23.0	814298665.0567791	6191243074.084614
2	0	gLV (elastic net)	0.0	24.0	1444707563.6194916	5372208372.231576
2	0	gLV (elastic net)	0.0	25.0	1061689696.5711787	4250049465.2651134
2	0	gLV (elastic net)	0.0	26.0	501918886.3287589	3302411598.2278376
2	0	gLV (elastic net)	0.0	27.0	436693922.2470497	3295443366.7292814
2	0	gLV (elastic net)	0.0	28.0	10872130506.499578	4651677244.53851
2	0	gLV (elastic net)	0.0	29.0	12988098726.50733	6228462810.470787
2	0	gLV (elastic net)	0.0	30.0	27811919236.009304	7962077391.087141
2	0	gLV (elastic net)	0.0	31.0	2517376956.111766	9754900559.440826
2	0	gLV (elastic net)	0.0	32.0	36567708375.49144	11497261831.10922
2	0	gLV (elastic net)	0.0	33.0	16545120603.991013	13104416488.481625
2	0	gLV (elastic net)	0.0	34.0	4782323784.504114	14542235806.998228
2	0	gLV (elastic net)	0.0	35.0	20870626524.00732	16973601488.958069
2	0	gLV (elastic net)	0.0	36.0	17393728193.59552	20877012154.81436
2	0	gLV (elastic net)	0.0	37.0	15006798709.278605	21743585597.39668
2	0	gLV (elastic net)	0.0	38.0	17292938140.134686	21253512754.690807
2	0	gLV (elastic net)	0.0	39.0	21169540347.27048	20758687746.824432
2	0	gLV (elastic net)	0.0	40.0	10894522828.953926	20265294555.605328
2	0	gLV (elastic net)	0.0	41.0	25922902962.060867	19777819044.753185
2	0	gLV (elastic net)	0.0	42.0	21048532541.33195	19294865657.558567
2	0	gLV (elastic net)	0.0	43.0	13949158942.805319	18301294726.333897
2	0	gLV (elastic net)	0.0	44.0	4577447381.711808	11276759079.994587
2	0	gLV (elastic net)	0.0	45.0	6807308080.170375	9577041587.961124
2	0	gLV (elastic net)	0.0	46.0	3276834385.736023	10079240081.072586
2	0	gLV (elastic net)	0.0	47.0	3398347144.1962514	11501437381.614822
2	0	gLV (elastic net)	0.0	48.0	5041712674.539484	13112946521.207603
2	0	gLV (elastic net)	0.0	49.0	6868096009.10326	14648789472.785679
2	0	gLV (elastic net)	0.0	50.0	5089930421.137322	15968709515.866869
2	0	gLV (elastic net)	0.0	51.0	4620867770.654475	17020177809.872147
2	0	gLV (elastic net)	0.0	52.0	5643233608.702708	17812470258.478954
2	0	gLV (elastic net)	0.0	53.0	17297834026.247066	18800030425.031147
2	0	gLV (elastic net)	0.0	54.0	12742776363.55287	19628559738.086765
2	0	gLV (elastic net)	0.0	55.0	8986046317.531515	19561366121.73582
2	0	gLV (elastic net)	0.0	56.0	12564923637.68941	16095863111.806074
2	0	gLV (elastic net)	0.0	57.0	8549509462.771696	14776800539.083342
2	0	gLV (elastic net)	0.0	58.0	5069488217.462193	14253159157.703733
2	0	gLV (elastic net)	0.0	59.0	14989430163.82094	14106415975.534931
2	0	gLV (elastic net)	0.0	60.0	10471525268.731153	14158584723.784613
2	0	gLV (elastic net)	0.0	61.0	13200517205.791883	14532970325.971478
2	0	gLV (elastic net)	0.0	62.0	21757380723.802742	15738177436.891953
2	0	gLV (elastic net)	0.0	63.0	10482048362.602402	15845392780.937254
2	0	gLV (elastic net)	0.0	64.0	10050625834.12731	20798660649.042656
2	0	gLV (elastic net)	0.0	65.0	16447571495.966537	25952698678.649593
2	0	gLV (elastic net)	0.0	66.0	21773220423.191895	30738998110.8206
2	0	gLV (elastic net)	0.0	67.0	41900042611.97689	34709123676.47722
2	0	gLV (elastic net)	0.0	68.0	60013182554.8389	37675487323.24363
2	0	gLV (elastic net)	0.0	69.0	6979999927.620096	39689739214.16826
2	0	gLV (elastic net)	0.0	70.0	17925385803.148087	40932059521.565094
2	0	gLV (elastic net)	0.0	71.0	53256777975.151085	41900913293.73045
2	0	gLV (elastic net)	0.0	72.0	2113627245.4616816	41826626750.16342
2	0	gLV (elastic net)	0.0	73.0	23047914004.765797	41362116770.65486
2	0	gLV (elastic net)	0.0	74.0	70490121417.3119	41082990088.92753
2	0	gLV (elastic net)	1.0	0.0	2080363650.8002212	2080363650.8002183
2	0	gLV (elastic net)	1.0	1.0	98247708.73007147	1353386907.007362
2	0	gLV (elastic net)	1.0	2.0	91211706.96649568	1353855388.1729705
2	0	gLV (elastic net)	1.0	3.0	1938051433.7725992	1570196526.2575123
2	0	gLV (elastic net)	1.0	4.0	3139429008.120255	1953406055.72347
2	0	gLV (elastic net)	1.0	5.0	10812853008.875416	2518705958.9042873
2	0	gLV (elastic net)	1.0	6.0	10618729312.275219	3300552325.6107817
2	0	gLV (elastic net)	1.0	7.0	7477377128.267227	4336612760.229944
2	0	gLV (elastic net)	1.0	8.0	3715590658.690532	5652752769.162398
2	0	gLV (elastic net)	1.0	9.0	2700769167.2735248	9064819200.952614
2	0	gLV (elastic net)	1.0	10.0	5083354732.253767	12946239782.3287
2	0	gLV (elastic net)	1.0	11.0	11418989209.45091	16242934925.432178
2	0	gLV (elastic net)	1.0	12.0	9618919309.089087	18271036849.983833
2	0	gLV (elastic net)	1.0	13.0	8512543668.413228	19050251154.15714
2	0	gLV (elastic net)	1.0	14.0	6167727276.465127	18923245239.14366
2	0	gLV (elastic net)	1.0	15.0	4493143820.525457	15618776141.273298
2	0	gLV (elastic net)	1.0	16.0	3171409805.531522	12395115701.664846
2	0	gLV (elastic net)	1.0	17.0	3207160500.261465	9657178586.676622
2	0	gLV (elastic net)	1.0	18.0	17339577541.25566	8334023991.140986
2	0	gLV (elastic net)	1.0	19.0	21721883968.199757	8626011967.036703
