"","m3_T1","m3_T2","m3_T3","m3_T4","m3_T5","m3_T6","m3_T7","m3_T8","m3_T9","m3_T10","m3_T11","m3_T12","m3_T13","m3_T14","m3_T15","m3_T16","m3_T17","m3_T18","m3_T19","m3_T20","m3_T21","m3_T22","m3_T23","m3_T24","m3_T25","m3_T26","m3_T27","m3_T28","m3_T29","m3_T30","m3_T31","m3_T32","m3_T33","m3_T34","m3_T35","m3_T36","m3_T37","m3_T38","m3_T39","m3_T40","m3_T41","m3_T42","m3_T43","m3_T44","m3_T45","m3_T46","m3_T47","m3_T48","m3_T49","m3_T50","m3_T51","m3_T52","m3_T53","m3_T54","m3_T55","m3_T56","m3_T57","m3_T58","m3_T59","m3_T60","m3_T61","m3_T62","m3_T63","m3_T64"
"ASV_1",0.000604270175909763,0.000139713725626726,0.0138465300391365,0.00117024133998425,0.0140339020085309,1.24720562511441,0.0843131981243655,0.0244059864384552,0.0283653641161737,0.0255241912082722,0.247975420810751,0.0717731026956729,0.0369053896371295,0.0297028783364649,0.0305711584606546,0.845634018003815,0.128998240877879,0.0943941346797378,0.104992147769262,0.12062580565022,1.06360518447946,0.453760716365073,0.350759024164899,0.319377075458033,0.297491408404683,2.94274832729329,0.653716122222912,0.476401859874621,0.420443607046218,0.327445065031154,1.09578391022291,0.477884378627905,0.367730683636159,0.243102916662467,0.193719109410844,0.910169828658847,0.288986321640985,0.319886347157055,0.243302994767732,0.23287527611431,0.980482006139937,0.357373089082418,0.395142225026836,0.284176326359696,0.272522080202143,1.15834352348112,0.36889044021899,0.495042617852382,0.366381037158787,0.378417128320115,1.05536882153112,0.449079185568463,0.584240354708863,0.424527055472536,0.445928400939482,1.16437882544891,0.499747453719962,0.574204662250102,0.41890848791419,0.406222070472482,0.866246398883609,0.377013823001287,0.350683209632609,0.26882467952389
"ASV_2",1.38075409934157,0.00194596262276311,0.0304011727110887,0.000512619123023782,0.00339527368015857,0.0282475265937916,0.0504589163514906,0.0189980501143735,0.0307492962548197,0.0261845318128045,0.873943813509727,0.102640988496405,0.0874270275675938,0.108792703131824,0.116685301069549,0.603078400915698,0.155011017762397,0.0523249523815877,0.0218563562868905,0.0105981186655874,0.0791699510715157,0.0162630698763732,0.0103254271325131,0.00554221119723667,0.00307396642920271,0.00830718659443928,0.00362836049981306,0.00320178555898245,0.00235882115255068,0.00173713152240442,0.00621007537081346,0.00137394342540257,0.000998457909555508,0.000527855674389909,0.000369042811326217,0.00123022252123771,0.000401035397836784,0.000513630943038485,0.000439735680316591,0.000494854240486565,0.00228726349667501,0.000721956985250462,0.00093615088872243,0.000716985599909211,0.000735322982626577,0.00212256915342611,0.000928497126705654,0.00119583202318535,0.000851163570637771,0.000826254029845641,0.00172423952975837,0.000486481832497606,0.000412839963807046,0.000253915691837446,0.000235808505074946,0.000527545520456784,0.00025970117039559,0.000298063560055332,0.000322074474521143,0.000201806684219636,0.000982390170289394,0.000522938553787777,0.000491379962577409,0.00046921247348005
"ASV_3",0.700311837359303,0.00101808494072361,0.00107131410160366,0.00606836146369381,0.0305042628756755,0.246098552944704,0.0151182507615362,0.00497717224380096,0.00470434430275142,0.00290236943559329,0.0113637962982967,0.00272792273898399,0.000955859638385614,0.000493426174995951,0.000341844338512366,0.00341583036581893,0.0008504450535893,0.000770569544731362,0.000870013880889867,0.00120946279901193,0.00624661694866293,0.00295265814015092,0.00227905972965765,0.00141818064047741,0.00109514670465065,0.00460731898067293,0.00109519599290884,0.000756860235793864,0.000377539194981213,0.000211989867374969,0.000502041913812795,9.56260882130576e-05,5.57306908527178e-05,2.19899468669186e-05,1.24400000621927e-05,3.39854988247109e-05,6.79615431836608e-06,7.92405422789797e-06,5.68293424966987e-06,5.80208451211165e-06,1.48098263984883e-05,5.57097175856149e-06,7.63353821983328e-06,7.15760736784299e-06,8.69687067883891e-06,2.69644121164851e-05,1.29511565408268e-05,1.57251422010595e-05,1.12780358883382e-05,1.02329286671857e-05,1.93428945489203e-05,6.96382240116716e-06,5.21162334416047e-06,3.62446568503318e-06,2.1679962116029e-06,1.03267086233606e-05,3.68213937838233e-06,3.05145165130207e-07,0,0,0,0,0,0
"ASV_4",5.03621452895832,0.000804262709061841,0.00628652674217126,0.00109555113951546,0.00172641106712857,0.0135103372976912,0.009748986006167,0.00463426213405316,0.00350800292979395,0.00211162179424932,0.0244040556022567,0.00732065593109963,0.00825671156252652,0.00805810960165135,0.0086856363705489,0.044324070867706,0.0387842678130627,0.0635132904255735,0.0778463996348805,0.0894852816212921,0.501201282256639,0.148761097515725,0.160492395599353,0.107997178145407,0.0808526469711962,0.246141833694841,0.0652697503586178,0.0554728381541779,0.0374979489882742,0.0305287796076002,0.107646894573243,0.0291160817530229,0.0358912462986941,0.0272325239202068,0.0324734548697232,0.112192399024986,0.0623103346197385,0.108765527165984,0.108148777777186,0.147282453205669,0.458059771087367,0.211852122910361,0.246297894162941,0.181337997213835,0.183508215633597,0.406271865748531,0.182442070027795,0.169112742984673,0.12608369810951,0.0611741240760913,0.250940764622031,0.112463247113127,0.0904756951364332,0.07429298546047,6.65065299577101,0.164036142144633,0.0967918552419993,0.0826722861369343,0.0812149547376719,0.588977853295291,0.214512914877609,0.115051152663217,0.109535547014398,0.108225217325889
"ASV_5",0.219177026055346,0.000241380379382911,0.0241478283442269,0.00125208423752832,0.0033452269637146,0.0431834642616666,0.0237105078863223,0.0162950449849469,0.0128647374665948,0.0122167804573807,0.0649417635951964,0.0365956970190086,0.0447871423543752,0.0398705817215049,0.0383501458914559,0.184210274992811,0.0566649829399377,0.0625294526477406,0.0476274843229026,0.0441960684148855,0.190040300011192,0.0712735418717468,0.090014691721892,0.0603687220607792,0.0538765073555419,0.203577991852094,0.0635413306933122,0.0869457164527666,0.0683455003456136,0.0646142625005806,0.178052051776602,0.0716855231158749,0.0921356342798144,0.0649942729964798,0.0644524393018,0.156739510682029,0.0628513820599556,0.0709293912530077,0.0507035188677819,0.0513377387595097,0.114510992095498,0.0531413351894197,0.0523464809698114,0.0427127279999112,0.0224348864243321,0.101674001275123,0.0508623352595229,0.0457208589652706,0.041535040994757,3.92928884180926,0.0986690843003004,0.0585454774881441,0.0510065586984682,0.0484541957110213,0.340762737249613,0.113219779484968,0.0556055021591407,0.048387386427602,0.0423892422555884,0.891593107461762,0.093404716386005,0.0489714969974291,0.0408692263280279,0.0346246948919944
"ASV_6",1.41667648410978,0.00031512554409309,0.00224755704656428,0.00312790512050201,0.00961180531586802,0.0166242758855999,0.0099242155206098,0.0066482429030027,0.00442590703350453,0.00363104952772068,0.0156242575336252,0.00580760154930705,0.00603013966364044,0.00349718298876054,0.00254043939363903,0.0101589765059872,0.00361651072363214,0.00402105144539388,0.0027935272717558,0.00257016491652275,0.00982585196345013,0.00244875043806842,0.00265575456123615,0.00138760206286406,0.00100320321071602,0.00197078616271999,0.000610353298581223,0.000561938949954587,0.000325076777917986,0.00023117419707674,0.000400062494507089,0.000108178379639343,8.41662543427854e-05,4.766104054584e-05,4.48462217999207e-05,0.000102591121181453,5.42065797633244e-05,6.85539700538409e-05,7.30165384020282e-05,4.83209654440452e-05,0.000245435634895613,0.00013081054532218,0.000123793893298383,0.000117208010767344,0.0111927711564948,0.000274565265861501,0.000151574513464848,0.000116272375337781,9.49026300446397e-05,0.000553996417900895,0.000155171759532173,5.89004390747483e-05,3.85000222585646e-05,2.96857670253005e-05,0.000638001746554539,7.05694217619924e-05,4.05370965799454e-05,3.57678397420589e-05,3.49888721127324e-05,0.00025791041031362,0.000102300598338797,6.31528441394211e-05,5.4372994420612e-05,5.09768081327442e-05
"ASV_7",0,0.000156796112758453,0.00263063164161668,0.00386031492827826,0.0162334143330699,0.0685030275291936,0.0954675841938374,0.0671830990708775,0.0429072915104404,0.0340265848198436,0.187404003435298,0.0525303622343482,0.0387834376100216,0.016513126497271,0.0131906663898905,0.049954703594317,0.0148706150459185,0.0192777312054578,0.0146348569688449,0.0154153707319576,0.045112157983184,0.0215448708706235,0.0325998397021828,0.0264124998225786,0.0312420047128761,0.0920275331825919,0.0480768567110939,0.0662682433179442,0.0582960353718148,0.0693987109256849,0.178923609373138,0.0848469200930427,0.0797009531652515,0.055637710493391,0.0260524878966895,0.105574813422155,0.0485964454173319,0.0412953097367634,0.0355769818781143,3.09356636849664,0.0693943685772671,0.0361113952823569,0.0270956418755633,0.0233470913548358,0.151732060359649,0.0505853932436368,0.0263614734211192,0.0249558014493745,0.0241945602350239,0.578229090657834,0.0679446257989387,0.0403664966667098,0.0370667076050329,0.0348035992903662,0.241994609555929,0.0992633534750868,0.0654730949124249,0.0571258836944751,0.0507815213450197,0.478717504023119,0.101302117630252,0.0671590514690491,0.0453813681814032,0.0340945980860058
"ASV_8",0.0645662957968611,0.000430198085767943,0.0269335528125107,0.0071874873416674,0.0144483560826567,0.0169885316194281,0.0216080066412541,0.0407888718271807,0.0411736229115918,0.0385959329961237,0.223695884406733,0.0662426277601394,0.0768137418429683,0.0424880328309141,0.0377958864176629,0.0910980650040852,0.0340161977688223,0.038879598943747,0.0253561437613347,0.020937893964258,0.0386104643111678,0.0116971544565355,0.0109845140756167,0.00772703622541219,0.00802439093224607,0.0190383645166565,0.00918221374917056,0.00899766879287946,0.0074845047546603,0.00434609004658167,0.0219700142638661,0.0126721686691234,0.0124048467270146,0.0119245488192573,1.22501733791278,0.033331195955878,0.0200037645219538,0.0169023421828807,0.0149787159773104,0.095460288934513,0.0300807300343846,0.0142408588118318,0.0119783498448431,0.0102886160064653,0.209016103017174,0.0214005545827642,0.0113709239485581,0.00945047260859003,0.00807755199427518,0.0498074866623526,0.0204644699397157,0.0129576058114031,0.0110859411854174,0.00971982979651049,0.0949956798473655,0.0218757249120635,0.0169426638078908,0.0125523764690332,0.011303998229269,0.0438698477022957,0.023587381865515,0.0217405092003778,0.0163477114667177,0.0144001368535281
"ASV_9",1.58541484669939,0.00325356079906156,0.000421115996998472,0.000141450898545438,8.7965991917464e-05,0.00114757809331678,0.000279974178254888,0.00024263319646192,9.13589452861103e-05,5.17221522840918e-05,0.000104966949675743,6.69241408207621e-05,0.000130938517662625,0.00012280077177634,0.000212525463282331,0.00155455275916433,0.00181566018235369,0.00390930251831919,0.00448039384855514,0.0077580819486795,0.0345249408050591,0.0398687549618564,0.0654768623666827,0.0656232993322931,0.0310402026497961,0.0884511379598402,0.0290028635636988,0.0165253186708443,0.00775473318165547,0.448138761585794,0.00669558256007856,0.00268424768904954,0.00218646480308269,0.00200961989450329,0.0131545616249781,0.00465624869288614,0.00213205060880344,0.00182901947101754,0.00173296241300469,0.0428352008491474,0.00541572049668865,0.0038303653185021,0.00372483813739431,0.00421041337603395,0.0323626718862705,0.0134123440644251,0.00839056709093022,0.00702276470852185,0.00596201089474546,0.0553776610151086,0.0117218779711602,0.00795819697358129,0.00542429567387637,0.00419622870969221,0.0135037762477309,0.00566052275511605,0.00393764966351209,0.00224093670845136,0.00159129226996404,0.00689513733102242,0.00191735010444427,0.00183043585268131,0.00126430969193428,0.0011872926303327
"ASV_10",0.00340784283500691,0.000108430337394804,0.00349254728166806,0.000713378292395859,0.00364224849240314,0.00620492422772611,0.00579731757450782,0.00615795375534793,0.0053501398920064,0.00542284858470472,0.0256871308762311,0.0131907634980155,0.0158433832131214,0.0109585289573725,0.014158098929601,0.0425843437978456,0.0256561201082113,0.032212413053724,0.0356869003883591,0.0246351563650307,0.132714552062571,0.0740666079330658,0.0774708138899404,0.0804543794038643,8.36374151878344,0.223467736834343,0.132549465610379,0.10203768841406,0.0851953752109343,0.491756148654726,0.146667849400567,0.0704288278511405,0.0612525569482138,0.0531317802888846,1.13234444810947,0.118774844823947,0.064209709858674,0.056351574990865,0.0504314162570454,0.317569722708721,0.118026747174886,0.0737986682569679,0.0644103527110166,0.0595985126819851,0.581597972519936,0.129902429591662,0.0976423465907906,0.0779265200410477,0.0686840787563135,0.252102160107096,0.125768769684746,0.107088214259162,0.0783031977481991,0.0689809747676669,0.344790713711824,0.106484826143393,0.106828122981052,0.0734619961349735,0.0659310020948493,0.262152087881872,0.0901012935097902,0.0931924414352486,0.0628897852809742,0.057643232249313
