"","m5_T1","m5_T2","m5_T3","m5_T4","m5_T5","m5_T6","m5_T7","m5_T8","m5_T9","m5_T10","m5_T11","m5_T12","m5_T13","m5_T14","m5_T15","m5_T16","m5_T17","m5_T18","m5_T19","m5_T20","m5_T21","m5_T22","m5_T23","m5_T24","m5_T25","m5_T26","m5_T27","m5_T28","m5_T29","m5_T30","m5_T31","m5_T32","m5_T33","m5_T34","m5_T35","m5_T36","m5_T37","m5_T38","m5_T39","m5_T40","m5_T41","m5_T42","m5_T43","m5_T44","m5_T45","m5_T46","m5_T47","m5_T48","m5_T49","m5_T50","m5_T51","m5_T52","m5_T53","m5_T54","m5_T55","m5_T56","m5_T57","m5_T58","m5_T59","m5_T60","m5_T61","m5_T62","m5_T63","m5_T64"
"ASV_1",0.00142468938801734,3.4902440948814e-05,0.0140699848877024,0.000399317824234108,0.0157226110141757,0.5055643320664,0.013354446665337,0.00501803982035192,0.00479648419058103,0.0121517118904254,0.121280287580339,0.0253975483174442,0.0261099264320319,0.00823522756388258,0.0257887940897134,1.22519929836264,0.0404740586305652,0.0554583238857262,0.0291491093663328,0.123630370460867,0.947737911101659,0.163482749658863,0.207561029046519,0.0856659300275379,0.293538639231245,5.57214649211699,0.264772854476357,0.376703740701663,0.175501587418589,0.539272295953945,2.14785853771126,0.30720683451186,0.325809171164876,0.12266569581017,0.27060571572778,1.50511478536222,0.175971758135626,0.216672488211221,0.116904723507758,0.241945696804707,0.632074338247378,0.226684842418185,0.246853916236521,0.175772984610428,0.300297126703154,0.708631282213144,0.389381041821509,0.359828823273519,0.291952151161722,0.367359005330078,0.528891064399621,0.515037792595884,0.389558557520309,0.358571584998944,0.318993254506813,0.448769630939054,0.429866465048644,0.268275284451181,0.282419532151554,0.178947178720838,0.237782235163575,0.278079738095695,0.156425322353903,0.229378788116241
"ASV_2",0.347279049922495,5.20063061824265e-05,0.0394379018478297,0.000242690168950219,0.0225233952831884,0.0435708487549789,0.0226523847695054,0.00477992248449465,0.00440962683935545,0.0196247499715776,2.48868413833668,0.10242442167585,0.215456699940069,0.0844382995089182,0.239686127483955,1.05684960118034,0.141158262173721,0.158046324148571,0.0569741298423173,0.163311560934345,2.72624485749821,0.0971603041663117,0.0674131325016096,0.00934711831117773,0.00802400669701366,0.012765192132272,0.00125194026278888,0.00143508750152599,0.000685888501568065,0.00169561708686674,0.0081081138426457,0.000652417573084769,0.000512926562012776,0.000224852112184607,0.000562198374679416,0.00242538924984445,0.00173776779205563,0.00430805672432193,0.00662362732563892,0.0229253127507823,0.100767297037497,0.0917230616061398,0.126585417124529,0.137991181936031,0.192563227556647,0.262989221815444,0.212064441803854,0.120622770806818,0.080554404267936,0.0524923513090269,0.0515889938666539,0.0312705419647017,0.012595850471044,0.00913301704683201,0.00441888466095102,0.00508200341705032,0.00565846973294496,0.00339504337984046,0.00632868385942187,0.00339125361151982,0.0136550756612714,0.025221583299374,0.0215684597736561,0.0766543572207358
"ASV_3",0.415488935075903,0.00164274172263591,0.000222038189814073,0.000109552620479075,0.000674190141431107,0.0167804359285778,0.000139420856297347,0.00017013608776653,6.00468646971912e-05,0.000418624783272342,0.00721692993252284,0.00198507686291892,0.00260467361116456,0.00101707278345947,0.00305802359965464,0.0610584913332191,0.0038758649652159,0.0083855920955644,0.00664660158245836,0.0342691612576567,0.163602303184895,0.0151850367292482,0.00770143267813222,0.00154623015973923,0.00257717794517409,0.0117624944308855,0.000922073922276626,0.000521818237198716,0.000120484145867937,0.00011962031510906,0.000173464849824278,3.66713371666714e-05,2.63591944323474e-05,1.33803521067286e-05,1.90377136094378e-05,4.65710637850738e-05,3.27259683570268e-05,5.35208817686346e-05,9.15858791424325e-05,0.000264773038959332,0.000864890338594084,0.00182673982432627,0.00287691781086226,0.0053810746949492,0.00816949018601253,0.0176307350267109,0.0217548518083496,0.01410613178718,0.0123103222397158,0.00521475897706541,0.00396231145253164,0.0024084586600098,0.000673348160361806,0.000497230832991328,9.84219138226191e-05,0.000139358551481271,9.07055407846017e-05,3.03550539974917e-05,4.77569966346803e-05,0.00556183200327878,4.95980202966389e-05,6.3052662091461e-05,3.71931006654544e-05,0.000146836730121268
"ASV_4",8.02738224517194,1.9592927668944e-05,0.00595618780156901,4.0227367679498e-05,0.00130586536074034,0.0016176413558221,0.00112418777301139,0.000735549489814584,0.000808869517606788,0.00315828526533252,0.153360998990888,0.010644651613407,0.0240958779432693,0.0098950429708217,0.0368267480407639,0.211466891754435,0.0610901578142162,0.132352547781875,0.089121102226772,0.263255115968102,1.54454884565633,0.137515773205711,0.113791715808584,0.0372444961351839,0.0462825720862697,0.075381235632548,0.0180175372458436,0.0140047119939605,0.0086358649788661,0.0130987631056141,0.0281588836587838,0.0145976048391715,0.0137345131740251,0.0129735777119009,0.0227096792201358,0.0531615947431614,0.0933587787582145,0.138436144393153,0.251894266690137,0.423616658147861,1.02907456279165,1.49640454302199,1.22057332548529,1.49916592661108,0.972594737444896,1.16552537421706,1.07098467942394,0.417230070320749,0.385444677860604,0.0900247414578627,0.143571542331996,0.0984427840025973,0.0317308057192178,0.0446957195906691,4.46287913577527,0.0338913906936341,0.0356259473556607,0.0169391853168761,0.0535176304363933,0.387281289366189,0.115697891681834,0.165432023632091,0.102511500288055,0.473002048952974
"ASV_5",0.309469952017088,1.74937783177233e-05,0.0135842181487316,0.000384471581988573,0.00805326237749402,0.0316345989958477,0.00847330432661262,0.00348655068847886,0.00250922061329769,0.00649788372698043,0.0329980098849847,0.00502189338362458,0.00895468233159976,0.00403005851574534,0.0121757995273637,0.0775675648613425,0.0108821955878019,0.0153173947212466,0.00899476674058673,0.0190088626221738,0.0542632837241702,0.0224100398338249,0.028752744245706,0.0239236993402112,0.0458447884641844,0.11723193857594,0.0700647609492735,0.0677234089069999,0.0570077972437277,0.0712915589728242,0.0929910396433052,0.0826932323941261,0.0584595063848282,0.0508390987313748,0.0445569031273187,0.0599076061220895,0.0543691100445265,0.0320333363947923,0.0312991901391435,0.0187880072419949,0.0245271410525619,0.0289268457568684,0.0167016050289727,0.0247197612553424,0.00957926870660449,0.0257732360695819,0.029505977931743,0.0154184143850907,0.0338201489250009,4.90546533820629,0.0489210771984347,0.0588901560531055,0.027816434766971,0.0739730325094341,0.388175014311318,0.074647830489225,0.062750685858093,0.0215410467349644,0.0538574458487489,1.77749372665809,0.0341237489808476,0.0283522040086823,0.00921761474052854,0.0251058733886467
"ASV_6",3.06934552887582,5.7643537470524e-05,0.00689449841177397,0.000109185747564902,0.0012238859831686,0.00287278323763538,0.000592636543243914,0.000462862850492341,0.000275750096105751,0.00099110164393252,0.0153500022440213,0.00259553885851898,0.00429111767142407,0.00260151220626659,0.00696337544508166,0.0247847823619322,0.0122863773163042,0.0197543868731977,0.0216452953942563,0.0518302842430552,0.131179149861074,0.0534860793168489,0.0262006689920932,0.00921826272334467,0.00518004115616766,0.00388743467951071,0.00210713636889881,0.000878830658897003,0.000405941814393465,0.00017245605203754,0.000120123196685392,6.37860863374227e-05,2.55789983718422e-05,2.18654669572234e-05,1.38652491676118e-05,2.2871685877605e-05,3.71940573550654e-05,3.53920849103381e-05,9.67351008986772e-05,7.25010358050499e-05,0.000367238097291633,0.000754919057291322,0.000639428761541817,0.00207342413405572,0.365776521638867,0.00392013147451181,0.00462584260529376,0.00197108899769145,0.00433009171808332,0.0173257418271918,0.00233662886267673,0.00127889360942521,0.000287603421399808,0.000474156621760025,0.0111241088636142,0.000162376253080975,0.000110207869525961,3.24586514469964e-05,9.05046509384706e-05,0.000506941709654747,8.08052902333451e-05,0.00011403609084618,6.11063322287547e-05,0.00029052980327252
"ASV_7",4.03385297064597e-05,1.05569993331843e-05,0.0070564900167583,0.000633457523807048,0.0231854465142493,0.0181688926057038,0.0171788111105443,0.0135161740937871,0.0135011603419456,0.0321437102607051,0.136796600530954,0.0393803124756929,0.0354104207635533,0.0135397520569447,0.0160854237518282,0.0260479262710187,0.0115866293898189,0.0108131168471308,0.010800535472269,0.0153646136251564,0.0218443734318936,0.0205475516407038,0.0156480886938572,0.0160684687225688,0.0178212225769279,0.0354719511025409,0.0546313257244887,0.055554832113203,0.0941438374224744,0.0946413422367383,0.175657155853514,0.24809393485041,0.141788151898009,0.179368636200101,0.0578104511380051,0.127461570218226,0.115264275922831,0.0472094217886681,0.0806704142714645,8.55600956798778,0.0599444444336912,0.0505186787405176,0.0168169354198099,0.035040862978423,0.162342660367846,0.0297177285078002,0.0267467764995705,0.0107175755747275,0.0332522329701893,1.49081644753684,0.0416474440543124,0.0520587398180855,0.0257641403544573,0.0998214676277736,0.676357907731018,0.109969607219565,0.131599555158685,0.0501968947829369,0.147568547462182,2.19394024052153,0.080397073337797,0.0848191897878466,0.0283385692750113,0.0692127361818567
"ASV_8",2.69299362241618,9.40841861848086e-05,0.0119940618880955,0.000678871890232295,0.00644464058413102,0.00652408462331661,0.0195749815244125,0.036128565988885,0.0527207317547087,0.0857045752657317,0.276921060684282,0.119489293308924,0.106081044316759,0.0718015247014773,0.0848049008559172,0.099409620892997,0.0769448263839838,0.051878564080876,0.0464463740759235,0.0331053743858928,0.0306156747971579,0.0187862365091926,0.00884037408884517,0.00926233442541851,0.00696786435734823,0.0113154952609787,0.0151898719344202,0.00852104359405895,0.0118723386700452,0.00494985468348902,0.016250713758554,0.0250974387015598,0.0170939782704245,0.0411834414750946,5.7963238090668,0.0524844542104514,0.054985078485899,0.0236157881280633,0.0584625972031953,0.28442125614103,0.050666235250717,0.0396723448122119,0.0125415204553622,0.0291065500962898,0.880436917173463,0.0159626378328904,0.0131633141341261,0.00434040742419287,0.0117652141091752,0.0588134778628186,0.00848420853311871,0.00983604493684924,0.00412036095559328,0.0142439270765317,0.266354729733478,0.0130227607419059,0.019562832731253,0.0088433377982482,0.030346002135522,0.146563233797917,0.0277151147010566,0.0398883955467328,0.0185042142137382,0.0453271559708516
"ASV_9",1.37965861658794,0.000364854947809117,3.31477260968444e-05,3.63695247091478e-06,6.23997667231249e-06,6.30585571281669e-05,0.00012616037628062,5.06394967267351e-05,4.49935425222703e-06,1.61652008634581e-06,3.08262373104331e-06,6.45326917415001e-06,1.63434494913834e-05,4.35720632127863e-05,0.000143140533112393,0.00106237281644758,0.00330718013177054,0.00358247770489595,0.00489670787427215,0.00456919905738705,0.0125768317974185,0.0364315200762813,0.0380590164062656,0.0863933289908661,0.0335341499049281,0.0556474185014317,0.0281085217749104,0.00512797823581939,0.0035974624058858,0.214847720878886,0.000883787695839799,0.00053926349956627,0.000167355153145614,0.000343420928343853,0.00161280499916359,0.000368802116953572,0.000352225584946722,0.000160092738699743,0.000636812221601659,0.038960931761104,0.00147225971365189,0.0025419065228569,0.0015392747496493,0.00903839868012257,0.0908124506585143,0.0190910537966827,0.0251295358531053,0.00959965216274798,0.0258932450922117,0.329392304189727,0.00952342202499014,0.00653170850229951,0.00137815378134542,0.00213429453950547,0.00480656272582913,0.000465955394209286,0.000394542576399218,0.000120798196657982,0.000255873334897164,0.00142553585217035,0.000175277585114995,0.000249146244776128,0.000165401996048685,0.00044843376901823
"ASV_10",0.00283617294582195,7.79800952016746e-05,0.00177685347175049,0.000310071204284623,0.00470364115877492,0.00218201476585165,0.00455096533604919,0.00203011303217896,0.00311071613086978,0.00239296499525558,0.00542826409703413,0.0054640259942499,0.00499376600084575,0.00716249165344542,0.00677006487446257,0.0120847363505477,0.0190891606514422,0.0140201833303959,0.0276157843288872,0.0140114664465152,0.0473428378515143,0.0646546857752941,0.0378523817879014,0.0911842195337118,13.798911712963,0.135978611677553,0.14707951552173,0.0559222156317853,0.114700021878911,0.50474598217396,0.0878138207595139,0.0737494324628026,0.0261154262411753,0.0665495438059982,2.23313666456112,0.0442588281145667,0.0393262528816309,0.0146982319005298,0.046594271132809,0.268515479848777,0.038234742917712,0.043005694937185,0.0170174372294323,0.0566875878769322,1.03433467772568,0.0490871001399061,0.0699938220585416,0.0319923492879302,0.102426162955063,0.451165491666303,0.0760227095419754,0.0956788915466303,0.040628968110832,0.0953865205921212,0.523277839380317,0.057666762600244,0.0639706170150732,0.0310451324160207,0.0590600189150914,0.143849706578791,0.0479036508965961,0.0482289945829815,0.0311884630450709,0.0497269008047401
