"","m2_T1","m2_T2","m2_T3","m2_T4","m2_T5","m2_T6","m2_T7","m2_T8","m2_T9","m2_T10","m2_T11","m2_T12","m2_T13","m2_T14","m2_T15","m2_T16","m2_T17","m2_T18","m2_T19","m2_T20","m2_T21","m2_T22","m2_T23","m2_T24","m2_T25","m2_T26","m2_T27","m2_T28","m2_T29","m2_T30","m2_T31","m2_T32","m2_T33","m2_T34","m2_T35","m2_T36","m2_T37","m2_T38","m2_T39","m2_T40","m2_T41","m2_T42","m2_T43","m2_T44","m2_T45","m2_T46","m2_T47","m2_T48","m2_T49","m2_T50","m2_T51","m2_T52","m2_T53","m2_T54","m2_T55","m2_T56","m2_T57","m2_T58","m2_T59","m2_T60","m2_T61","m2_T62","m2_T63","m2_T64"
"ASV_1",-7.81259793374598,-1.60819435119629,-3.13853144645691,-0.644878149032593,-2.96930408477783,-0.965046584606171,-2.91134238243103,-1.60582208633423,-3.04532670974731,-1.8106632232666,-3.04160809516907,-2.22820830345154,-3.26893663406372,-2.44539046287537,-3.12496185302734,-2.38340759277344,-2.80917263031006,-2.06856322288513,-2.34268307685852,-1.76669597625732,-2.02134561538696,-1.86333954334259,-2.117511510849,-1.85656809806824,-2.02372622489929,-1.70341467857361,-1.75656855106354,-1.49984347820282,-1.3594241142273,-1.30344772338867,-1.53207945823669,-1.61630308628082,-1.86652779579163,-1.88085031509399,-1.95693802833557,-1.86732590198517,-1.89519834518433,-1.8451019525528,-1.8920818567276,-1.87193775177002,-1.91872382164001,-1.89664959907532,-1.90406656265259,-1.81898820400238,-1.75469076633453,-1.66990125179291,-1.64360070228577,-1.61763715744019,-1.6444274187088,-1.66548871994019,-1.70586848258972,-1.71101415157318,-1.72274494171143,-1.73851990699768,-1.76771914958954,-1.81268393993378,-1.87207078933716,-1.94604456424713,-2.04413557052612,-2.13727402687073,-2.19877934455872,-2.23981380462646,-2.24676752090454,-2.24391174316406
"ASV_2",-4.7391832075214,-0.989880084991455,-2.67589855194092,-4.14395236968994,-5.15801191329956,-2.31703042984009,-0.724843084812164,-0.428314983844757,-0.603798031806946,-1.12327003479004,-2.04414176940918,-3.12287902832031,-3.08643460273743,-2.50976395606995,-2.06164288520813,-2.60967826843262,-3.18925476074219,-3.70649766921997,-3.64620637893677,-3.57529616355896,-3.41429114341736,-3.66481852531433,-4.10782766342163,-4.93530511856079,-5.67003870010376,-6.28536319732666,-6.4412317276001,-6.3148307800293,-6.02212810516357,-5.95464611053467,-6.07970952987671,-6.36400461196899,-6.48095226287842,-6.38576221466064,-6.07994413375854,-5.80020236968994,-5.63383054733276,-5.2512001991272,-4.74379682540894,-4.20896196365356,-3.73887085914612,-3.44030332565308,-3.12013864517212,-2.66364026069641,-2.38147449493408,-2.19293069839478,-2.12277746200562,-2.16340208053589,-2.25825142860413,-2.36967897415161,-2.61563611030579,-2.86706590652466,-2.86739206314087,-2.68915033340454,-2.40621733665466,-2.06903719902039,-1.74035954475403,-1.29130113124847,-0.786917507648468,-0.436484694480896,-0.186605229973793,0.00841198116540909,0.159557789564133,0.290303915739059
"ASV_3",-3.45406768129411,-0.721107482910156,-5.74753522872925,2.12441349029541,-1.60342502593994,1.34633302688599,-5.42502784729004,-3.5166277885437,-7.2858567237854,-4.35782909393311,-7.19329404830933,-5.26876974105835,-7.69707250595093,-6.26594066619873,-8.18557739257812,-6.6619930267334,-7.54721546173096,-6.07880353927612,-6.93244504928589,-6.07621908187866,-6.92663812637329,-6.73351430892944,-7.7715220451355,-7.58052158355713,-8.18824291229248,-7.97922277450562,-8.56445980072021,-8.6767406463623,-9.14841270446777,-9.32069873809814,-10.1069469451904,-10.6434268951416,-11.3673248291016,-11.6354417800903,-11.8957929611206,-11.7843561172485,-11.7517976760864,-11.4089756011963,-11.2165155410767,-10.8788652420044,-10.6396074295044,-10.3001861572266,-9.99130439758301,-9.62089729309082,-9.47347927093506,-9.34276103973389,-9.38559532165527,-9.48033142089844,-9.6724271774292,-9.86275768280029,-10.1082620620728,-10.3770875930786,-10.4454679489136,-10.3980178833008,-10.3565464019775,-10.2829694747925,-10.197509765625,-10.060435295105,-9.78692722320557,-9.6125078201294,-9.40716934204102,-9.10196685791016,-8.73204231262207,-8.3431396484375
"ASV_4",-2.81634317116549,-1.57884895801544,-6.07656240463257,-1.62606334686279,-5.06222772598267,-1.44995903968811,-4.44549131393433,-1.83810758590698,-3.80994319915771,-1.47488796710968,-3.10376858711243,-1.39260816574097,-3.03656125068665,-1.79315614700317,-2.9364869594574,-1.74208974838257,-2.42653250694275,-1.33013641834259,-1.82061386108398,-1.04481625556946,-1.59041774272919,-1.42385804653168,-2.08895874023438,-1.92641794681549,-2.4044246673584,-2.21083426475525,-2.56198501586914,-2.49653840065002,-2.62616086006165,-2.60162472724915,-2.96514439582825,-3.08804130554199,-3.39308786392212,-3.32451009750366,-3.24333834648132,-2.889488697052,-2.65268993377686,-2.29100847244263,-2.03225183486938,-1.67052614688873,-1.42625057697296,-1.13824319839478,-0.946478962898254,-0.712002217769623,-0.56479674577713,-0.44775778055191,-0.448858141899109,-0.449768662452698,-0.504182279109955,-0.533891022205353,-0.569206893444061,-0.574186384677887,-0.538994431495667,-0.479366183280945,-0.401292204856873,-0.338201850652695,-0.301185727119446,-0.2722507417202,-0.219956517219543,-0.180876269936562,-0.11020340770483,-0.0400274321436882,0.0708121508359909,0.191094815731049
"ASV_5",-4.24078652538641,-1.95443308353424,-2.2304961681366,-1.16956174373627,-5.06922435760498,-3.13031697273254,-4.6093168258667,-2.32657551765442,-4.21968269348145,-2.66027617454529,-4.13966608047485,-2.86947250366211,-4.08101987838745,-2.96212148666382,-3.7657470703125,-3.03004574775696,-3.79397320747375,-3.27401065826416,-3.8150315284729,-3.3777642250061,-3.77244281768799,-3.54198837280273,-3.7164146900177,-3.39982795715332,-3.58727288246155,-3.37630248069763,-3.51865863800049,-3.3524010181427,-3.28595209121704,-3.18362641334534,-3.19903993606567,-3.00497770309448,-2.95716738700867,-2.84855103492737,-2.93983602523804,-3.04650163650513,-3.28871130943298,-3.41979169845581,-3.58751273155212,-3.68243265151978,-3.85912871360779,-4.00086307525635,-4.1703953742981,-4.29052400588989,-4.44584560394287,-4.55204916000366,-4.63714599609375,-4.62455606460571,-4.58463573455811,-4.51729726791382,-4.4815821647644,-4.4169454574585,-4.40801334381104,-4.45109272003174,-4.53729295730591,-4.63125276565552,-4.72879886627197,-4.81015014648438,-4.9160304069519,-5.00934839248657,-5.08204126358032,-5.15693807601929,-5.23767042160034,-5.32309627532959
"ASV_6",-2.60922243373019,-2.16613388061523,-6.55382394790649,-1.86938834190369,-5.93760108947754,-0.718015313148499,-4.70685720443726,-1.53124344348907,-5.87365961074829,-2.54753279685974,-5.35884666442871,-2.73994159698486,-5.67280578613281,-4.06743860244751,-6.08068609237671,-4.44673299789429,-5.91675662994385,-4.73122453689575,-5.84324026107788,-4.88623380661011,-5.83707094192505,-5.61043977737427,-6.74385023117065,-6.77115297317505,-7.77740478515625,-7.81076955795288,-8.55745220184326,-8.63438701629639,-9.15838432312012,-9.44777584075928,-10.2091464996338,-10.6036224365234,-11.2174911499023,-11.38454246521,-11.5663681030273,-11.4519243240356,-11.3478536605835,-10.9946994781494,-10.7135038375854,-10.2186651229858,-9.77589321136475,-9.23495960235596,-8.6900463104248,-8.12448787689209,-7.66966581344604,-7.24836492538452,-7.02991342544556,-6.90690183639526,-6.92230129241943,-6.94125127792358,-6.97374439239502,-7.11321067810059,-7.13390970230103,-6.97388362884521,-6.77806758880615,-6.53305339813232,-6.26516771316528,-6.0055718421936,-5.57239151000977,-5.18322658538818,-4.8478536605835,-4.48226451873779,-4.09553146362305,-3.72861576080322
"ASV_7",-9.30806213033464,-3.97001576423645,-8.89132785797119,-1.23794174194336,-3.88823962211609,-1.71836149692535,-4.64400815963745,-2.20615124702454,-4.31831884384155,-2.06580710411072,-3.60393309593201,-1.93980824947357,-3.91091537475586,-3.1885552406311,-4.53681182861328,-3.42856812477112,-4.26240348815918,-3.50605845451355,-4.2138295173645,-3.6131854057312,-4.18387317657471,-3.77154350280762,-4.26111221313477,-3.89198040962219,-4.07032632827759,-3.64420056343079,-3.63859272003174,-3.22821378707886,-3.22995495796204,-2.89876770973206,-2.98428130149841,-2.95900511741638,-3.22342348098755,-3.35263061523438,-3.54689884185791,-3.49645495414734,-3.59802937507629,-3.63761138916016,-3.82079529762268,-3.93913793563843,-4.11097288131714,-4.19297170639038,-4.32122564315796,-4.29439878463745,-4.23803281784058,-4.11595153808594,-4.03408813476562,-3.9546799659729,-3.92301559448242,-3.87980818748474,-3.87942290306091,-3.88559532165527,-3.86480736732483,-3.82028532028198,-3.78798031806946,-3.77500557899475,-3.80034065246582,-3.85815286636353,-3.93174815177917,-4.05839776992798,-4.18364238739014,-4.29552888870239,-4.3727707862854,-4.42528390884399
"ASV_8",-2.54834772288237,-1.44671630859375,-4.60739469528198,-0.892460465431213,-3.18311357498169,-1.31341600418091,-4.27375936508179,-2.23923897743225,-4.00230598449707,-1.741544008255,-2.7951762676239,-1.36266040802002,-3.17400693893433,-2.6580650806427,-3.7860598564148,-2.7104344367981,-3.32299399375916,-2.68617272377014,-3.55228185653687,-3.39601135253906,-4.2542085647583,-4.15380382537842,-4.71405649185181,-4.47363519668579,-4.77223539352417,-4.54817676544189,-4.84086847305298,-4.80346918106079,-5.15154933929443,-5.13774824142456,-5.30402708053589,-5.173583984375,-5.2301025390625,-5.10946798324585,-5.10054969787598,-4.88166618347168,-4.7654242515564,-4.56494379043579,-4.58240842819214,-4.5773196220398,-4.61043691635132,-4.52561521530151,-4.47819757461548,-4.40658521652222,-4.44019365310669,-4.41412973403931,-4.42295932769775,-4.41775178909302,-4.43839883804321,-4.4113335609436,-4.31148862838745,-4.25846576690674,-4.19704055786133,-4.09952163696289,-4.00023412704468,-3.90037989616394,-3.80684399604797,-3.77730250358582,-3.65206098556519,-3.52364897727966,-3.40955185890198,-3.31577610969543,-3.23139357566833,-3.1760036945343
"ASV_9",-1.16077364929512,4.10607624053955,-4.95432901382446,1.44791579246521,-7.33100318908691,-2.18586325645447,-8.29585552215576,-3.05841374397278,-7.82695198059082,-5.68893098831177,-10.6413097381592,-7.41724348068237,-9.3225040435791,-5.71194458007812,-7.04626512527466,-4.4210696220398,-5.85552215576172,-4.26476049423218,-5.55930948257446,-4.22251796722412,-4.85190391540527,-3.23916888237,-3.41569757461548,-2.35083985328674,-3.04314374923706,-3.16910457611084,-4.50153589248657,-4.93636655807495,-6.0362138748169,-6.16520309448242,-6.62423133850098,-6.41950082778931,-6.419762134552,-6.12503337860107,-6.37995100021362,-6.39128398895264,-6.85332345962524,-6.92698812484741,-6.99563264846802,-6.71621322631836,-6.43039417266846,-5.99221658706665,-5.9143123626709,-5.69702672958374,-5.71898794174194,-5.66631364822388,-5.65355634689331,-5.58064079284668,-5.55027437210083,-5.51268196105957,-5.46156978607178,-5.5819091796875,-5.81676769256592,-6.12243986129761,-6.48531484603882,-6.7780613899231,-6.96672058105469,-7.16903734207153,-7.15975618362427,-7.09804916381836,-6.98110151290894,-6.83691596984863,-6.69417953491211,-6.58209800720215
"ASV_10",-8.62044348368229,-2.72047328948975,-5.25382566452026,0.266525030136108,-3.07543563842773,-1.42328429222107,-3.67009162902832,-1.19441342353821,-3.59786868095398,-2.35610556602478,-4.0905065536499,-2.53642129898071,-3.95677852630615,-3.00859761238098,-4.08496952056885,-3.0864372253418,-3.77413964271545,-2.90533804893494,-3.4157452583313,-2.75293135643005,-3.26786828041077,-2.92425417900085,-3.21257972717285,-2.78743267059326,-3.07573676109314,-2.81027865409851,-3.10717248916626,-3.00514316558838,-3.21669602394104,-3.24972319602966,-3.4872465133667,-3.39376592636108,-3.5266580581665,-3.45969891548157,-3.55979776382446,-3.4966402053833,-3.59545469284058,-3.48303818702698,-3.44897699356079,-3.34652185440063,-3.35923528671265,-3.29968523979187,-3.26482486724854,-3.10805153846741,-3.07737469673157,-3.05169653892517,-3.07841610908508,-3.05937933921814,-3.06825470924377,-3.07080125808716,-3.11274361610413,-3.11471676826477,-3.14439582824707,-3.18269801139832,-3.23196601867676,-3.27182602882385,-3.29860401153564,-3.31512117385864,-3.35162401199341,-3.37192869186401,-3.36115169525146,-3.34277391433716,-3.31420731544495,-3.29987287521362
