"","m4_T1","m4_T2","m4_T3","m4_T4","m4_T5","m4_T6","m4_T7","m4_T8","m4_T9","m4_T10","m4_T11","m4_T12","m4_T13","m4_T14","m4_T15","m4_T16","m4_T17","m4_T18","m4_T19","m4_T20","m4_T21","m4_T22","m4_T23","m4_T24","m4_T25","m4_T26","m4_T27","m4_T28","m4_T29","m4_T30","m4_T31","m4_T32","m4_T33","m4_T34","m4_T35","m4_T36","m4_T37","m4_T38","m4_T39","m4_T40","m4_T41","m4_T42","m4_T43","m4_T44","m4_T45","m4_T46","m4_T47","m4_T48","m4_T49","m4_T50","m4_T51","m4_T52","m4_T53","m4_T54","m4_T55","m4_T56","m4_T57","m4_T58","m4_T59","m4_T60","m4_T61","m4_T62","m4_T63","m4_T64"
"ASV_1",-7.79040499013711,-4.40398137969127,-4.03489294755503,-3.33698858473441,-3.33744079226162,-3.26666649374855,-3.32348312935991,-2.87923000801783,-2.68581082111503,-2.45674099706156,-2.31861037950509,-2.38783621397914,-2.4570620484532,-2.52628788292725,-2.60001139073671,-2.67373489854616,-2.79552887493459,-2.91732285132302,-2.90992544365842,-2.90252803599382,-2.89513062832922,-4.74680912278385,-4.61709128491377,-5.37263789187606,-4.67675184224308,-4.62677681652454,-4.576801790806,-4.52682676508747,-2.57243986039659,-2.29631164028676,-2.7455302370199,-2.71669670458707,-2.99277082884951,-2.91887686601651,-2.84498290318352,-3.32942715850866,-2.84761576122331,-3.07279496225144,-3.21698996038126,-2.94928960373297,-2.68158924708467,-2.41388889043638,-2.59089124885496,-1.36599614106867,-1.25199285865334,-1.30046343992053,-1.09397025456688,-1.22772876798032,-1.36148728139376,-1.4952457948072,-0.671283120158674,-0.614118759074514,-0.702100542461163,-1.38819863277443,-1.88265152153718,-2.37710441029994,-2.87155729906269,-1.72355849761199,-1.33736591574299,-0.979598286787999,-1.01612147233124,-0.9921277025637,-0.97129983440065,-1.45997975811139
"ASV_2",-5.34028613938988,-3.75064148754623,-1.93979958121456,-2.19314448741134,-1.97660000997869,-1.97084766830948,-1.79706141517102,-3.5209946725261,-1.86935093101291,-1.91972192580132,-2.29443464234856,-2.18071872507488,-2.0670028078012,-1.95328689052751,-1.86941198311275,-1.78553707569799,-1.90252539710002,-2.01951371850204,-2.03549024346371,-2.05146676842537,-2.06744329338703,-0.875054491018855,-0.917841804704078,-1.23234663178967,-0.830471132409104,-0.845520481444002,-0.8605698304789,-0.875619179513797,-1.50963613050019,-1.50305874203786,-1.69544107458351,-1.63297958759002,-1.57861548272549,-1.87419573349339,-2.16977598426129,-2.01076385177796,-2.48776515603997,-2.60264817667057,-4.55690316724867,-5.53783120833473,-6.5187592494208,-7.49968729050686,-13.8155105579643,-10.4854375701201,-8.88072615867951,-1.96296828915292,-2.5695327551109,-2.42404853210872,-2.27856430910654,-2.13308008610436,-3.90267400308261,-3.0235410588058,-2.29115963026904,-6.63525906970915,-9.02867623246086,-11.4220933952126,-13.8155105579643,-13.8155105579643,-10.2175588383038,-13.8155105579643,-13.8155105579643,-10.8975269627998,-8.27196536392374,-9.18719939869311
"ASV_3",-3.22605087953622,-2.17939379433467,-1.7229480837362,-1.52247454253375,-1.3140254830867,-1.4715717765188,-1.95647786996293,-1.40958970656917,-1.38543187259178,-1.52212218507478,-1.63539973651949,-1.65214224391503,-1.66888475131058,-1.68562725870612,-1.53231665731632,-1.37900605592652,-1.34669194218243,-1.31437782843835,-1.3858162681945,-1.45725470795066,-1.52869314770682,-4.05772734193854,-7.84543955776265,-9.28073361938459,-8.27931322621707,-10.1247123367995,-11.9701114473819,-13.8155105579643,-7.82601878649451,-6.85449923829856,-7.04845915647296,-6.06267136654336,-6.26163178390585,-6.74083591916047,-7.2200400544151,-7.34225635173189,-5.94132067284434,-6.3769792687883,-7.288496540506,-5.93258519150983,-4.57667384251366,-3.2207624935175,-3.25497207015373,-2.40904564472839,-2.30007812303492,-2.70053990629867,-3.23712020396668,-3.39076268826538,-3.54440517256408,-3.69804765686278,-5.31057690444106,-7.26052906063283,-8.73194133767105,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-8.85201305778531,-8.67499387131428,-9.03369161407855,-8.86652723801576,-13.8155105579643,-13.8155105579643
"ASV_4",-2.53451626924717,-1.7120033461587,-2.28184553386609,-2.81457422891619,-3.70245545654007,-4.57333263098312,-4.88438998660541,-4.94545770933446,-4.81200411424494,-5.44137648990297,-5.54314057636311,-5.76839093519873,-5.99364129403435,-6.21889165286997,-6.32405706360058,-6.4292224743312,-6.52360170434759,-6.61798093436399,-6.58461592883473,-6.55125092330546,-6.5178859177762,-6.4987985378096,-6.91089987280725,-7.16995672362316,-6.4108517271688,-6.63674471439591,-6.86263770162303,-7.08853068885015,-3.53678851252747,-2.45437882682411,-2.0570795359412,-2.07891348947439,-1.78147062012171,-1.79568997193738,-1.80990932375304,-1.85166360055582,-2.01750256545676,-2.64776411081389,-1.96694385324335,-2.48237946934611,-2.99781508544888,-3.51325070155165,-3.99014723761797,-3.04595724714093,-3.0744555571238,-2.93379577051807,-2.33675568918831,-2.23688009633152,-2.13700450347472,-2.03712891061793,-3.12966133003719,-3.32864817049063,-3.67615695543727,-3.71769911967567,-4.0960809448265,-4.47446276997732,-4.85284459512815,-4.66537301867015,-6.43803253454771,-4.8006541853011,-4.88981060059782,-4.05734413175574,-3.39608880300427,-2.77646496658871
"ASV_5",-4.16534766371863,-2.75675771003472,-2.74929244588273,-2.81834206789707,-3.47655894260808,-3.62051196537488,-3.71096771409904,-3.59456527479687,-3.77394917726683,-3.95915319054105,-3.95785907017562,-4.1538212611749,-4.34978345217417,-4.54574564317345,-4.60066895098952,-4.65559225880559,-4.58701333827739,-4.51843441774919,-4.42178573379822,-4.32513704984725,-4.22848836589629,-4.43154304143418,-4.43182680243768,-3.59887516181548,-3.57821116986353,-3.74919529377265,-3.92017941768178,-4.0911635415909,-3.21158296877796,-4.46591868349341,-4.90790221609573,-4.93345933575684,-5.099957851146,-4.7542812010738,-4.40860455100161,-4.10949977562699,-3.03693427556106,-5.41173949875463,-3.32886253749904,-3.31425183034967,-3.2996411232003,-3.28503041605092,-7.26994350811962,-6.11471243131061,-4.53256784617025,-4.61710633135631,-3.94334545352959,-3.80998818137072,-3.67663090921186,-3.543273637053,-4.65211884383638,-2.78040022101122,-2.07425172711131,-1.40773727456495,-1.2456336242389,-1.08352997391284,-0.921426323586784,-0.650683348473343,-0.991008292088111,-2.06230964198165,-2.12213318560634,-2.70689810902013,-3.97311969002343,-2.87923470653119
"ASV_6",-3.08883249047242,-2.23378920925454,-2.05837085134206,-1.5610176191482,-1.98384517278471,-1.74487970196574,-1.79872161582312,-1.78773132496932,-2.6382420588324,-2.29573247776875,-1.90424727778596,-1.95915976527135,-2.01407225275673,-2.06898474024212,-2.24392645605585,-2.41886817186959,-2.44656005229798,-2.47425193272637,-2.3068645037002,-2.13947707467404,-1.97208964564788,-3.66983698844854,-4.28262605964927,-3.98155078971207,-3.96572162763345,-4.61690978022428,-5.26809793281511,-5.91928608540594,-4.51259817068269,-4.66224108644013,-4.50449209675249,-4.20489942585266,-4.24599337849346,-3.79665101570544,-3.34730865291742,-3.88307032840303,-3.64576676454447,-3.46065641780733,-6.71040291337146,-6.97349770574993,-7.23659249812839,-7.49968729050686,-6.93899161227209,-5.88679494493246,-4.76608315566701,-4.86186099076779,-4.78837879925166,-4.53738091351433,-4.286383027777,-4.03538514203967,-5.53868111039765,-6.44628552984259,-7.70631414563088,-9.89317227369503,-11.2006183684514,-12.5080644632079,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643
"ASV_7",-9.64899964164895,-13.8155105579643,-8.85463052044233,-8.90116921153811,-8.73965578926992,-4.61453882435297,-2.59934729824648,-2.83204552104526,-2.59782117926616,-2.73744788236994,-2.46152868285691,-2.45065799305001,-2.43978730324312,-2.42891661343623,-2.62856687662223,-2.82821713980823,-2.63353811689962,-2.43885909399102,-2.56590332798791,-2.6929475619848,-2.8199917959817,-4.61930959605165,-4.31569637240121,-6.45766977260688,-5.99708219190445,-5.67393779744956,-5.35079340299466,-5.02764900853977,-3.66889459805519,-3.45607231951493,-2.59108482965279,-2.506397023155,-2.82154940831864,-2.72495764536331,-2.62836588240798,-1.68825578032777,-2.60215081947967,-6.06771374531127,-5.93765514664964,-5.28346430527458,-4.62927346389952,-3.97508262252446,-3.83965410127969,-5.88679494493246,-6.28883951591804,-5.75289220764881,-5.38803834615219,-4.6874432785659,-3.98684821097961,-3.28625314339332,-2.43156955785183,-3.0745238933878,-3.69211580339996,-3.35635852797146,-3.20740911967134,-3.05845971137122,-2.90951030307111,-3.89933849165037,-3.05537699524097,-2.51124268815464,-2.2299104486093,-1.94767259903525,-1.75305207517319,-1.74965024107926
"ASV_8",-1.95463927381704,-5.55580014068236,-5.2398025868821,-3.28690221047618,-2.74025644784721,-2.28711544813502,-2.11097870494116,-1.84072018623657,-4.11190128185199,-4.70262760371082,-3.30303696573787,-2.84275584918129,-2.3824747326247,-1.92219361606811,-1.9254223539122,-1.9286510917563,-2.16116208608976,-2.39367308042323,-2.56914591604581,-2.74461875166839,-2.92009158729097,-3.31626661288286,-3.77807206236358,-3.59775223810014,-3.62767848150088,-3.20614193639148,-2.78460539128207,-2.36306884617267,-2.27362145739135,-2.39038057773021,-2.09993400406651,-2.39772001710932,-2.18809633355596,-2.28948737048012,-2.39087840740429,-3.47256850683394,-2.84981533919987,-5.68412620566835,-6.32560906122223,-4.75269238735192,-3.17977571348162,-1.60685903961131,-2.01797877309559,-3.59821908496221,-5.52423637731283,-5.08643790712204,-5.99399185483434,-6.00151039277422,-6.0090289307141,-6.01654746865398,-6.52749130187151,-4.98169511432134,-6.19606544374785,-6.00073875520086,-6.02383030981135,-6.04692186442183,-6.07001341903231,-6.13519313964699,-7.89126772570588,-5.78226425779494,-6.45478238930787,-6.84127466846437,-6.64587523011444,-6.79822676657366
"ASV_9",-1.30268180447971,-1.83062006045885,-2.91884404679095,-4.55387204464706,-5.12714231374376,-6.07784741333385,-6.32634676624965,-13.8155105579643,-6.74667768258151,-3.71733860218847,-6.42418279406658,-6.66205829418892,-6.89993379431125,-7.13780929443358,-10.4766599261989,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-8.87491487824712,-4.91134813949478,-7.82268410558809,-8.81549833508752,-8.96907080472575,-9.12264327436397,-9.2762157440022,-8.43006931841654,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-8.20915836867401,-3.55485137200574,-1.18283858931003,-1.04873441462142,-1.20232515431844,-1.35591589401546,-1.50950663371248,-1.4321897106021,-2.70223303140753,-2.61170484377022,-2.45471683931257,-3.52398047848785,-3.91601346980033,-4.30804646111281,-4.70007945242529,-5.53868111039765,-4.83735202980177,-6.0915413743308,-3.95339760681322,-3.54776308921434,-3.14212857161545,-2.73649405401657,-4.73476885068249,-5.7341515905664,-5.52665812791731,-5.70451382669618,-5.87755383771633,-5.74984283452915,-7.2984196573161
"ASV_10",-8.74205622120246,-5.72517052752174,-4.47456000594062,-4.29830553191679,-4.70526873070334,-4.7738093033354,-5.2497023283432,-4.87840259458965,-4.96378996701578,-4.90296352620834,-4.05851131306996,-4.22991409346506,-4.40131687386016,-4.57271965425527,-4.69745321712792,-4.82218678000058,-4.74247995160711,-4.66277312321363,-4.60571736054667,-4.54866159787971,-4.49160583521274,-3.86035828845029,-3.5054577112655,-4.36660681036017,-4.3628622081229,-4.46253329785634,-4.56220438758979,-4.66187547732324,-4.00081945584065,-4.29327832805679,-4.40135617545953,-4.25957468875875,-4.16057439092831,-4.05336960721273,-3.94616482349716,-3.49981725924326,-3.40605206845014,-5.50368640813176,-6.28522164978227,-5.1908576579708,-4.09649366615932,-3.00212967434784,-2.56119456377148,-2.37632384978522,-2.22721747571355,-2.23372390079121,-1.9985400263745,-2.06239119424038,-2.12624236210627,-2.19009352997216,-2.51104968438205,-3.12350984087665,-3.49849693534167,-2.1796920928404,-2.32055224798815,-2.4614124031359,-2.60227255828365,-3.09987893119151,-5.06337870873516,-4.62278704042721,-3.96509700713837,-3.41775744787093,-3.33850999363961,-2.88284910384139
