"","m2_T1","m2_T2","m2_T3","m2_T4","m2_T5","m2_T6","m2_T7","m2_T8","m2_T9","m2_T10","m2_T11","m2_T12","m2_T13","m2_T14","m2_T15","m2_T16","m2_T17","m2_T18","m2_T19","m2_T20","m2_T21","m2_T22","m2_T23","m2_T24","m2_T25","m2_T26","m2_T27","m2_T28","m2_T29","m2_T30","m2_T31","m2_T32","m2_T33","m2_T34","m2_T35","m2_T36","m2_T37","m2_T38","m2_T39","m2_T40","m2_T41","m2_T42","m2_T43","m2_T44","m2_T45","m2_T46","m2_T47","m2_T48","m2_T49","m2_T50","m2_T51","m2_T52","m2_T53","m2_T54","m2_T55","m2_T56","m2_T57","m2_T58","m2_T59","m2_T60","m2_T61","m2_T62","m2_T63","m2_T64"
"ASV_1",-7.81259793374598,-5.60934172969747,-5.07214290019339,-4.1785832116904,-3.78338368514661,-3.86719870539807,-3.83988766198209,-3.32014740121912,-2.97544054985839,-2.7270705358419,-2.60200456147771,-2.8118826599198,-3.0217607583619,-3.23163885680399,-3.20002504018667,-3.16841122356935,-3.06720510295059,-2.96599898233183,-2.88130336560089,-2.79660774886995,-2.71191213213902,-3.84458547396361,-5.09160747986221,-4.91072013653784,-4.65130227530589,-4.7198179691052,-4.78833366290451,-4.85684935670382,-2.8508537112748,-2.29604078513605,-2.38129849198213,-3.40966725243011,-2.51391292638199,-2.40041030225478,-2.28690767812758,-2.18399683520986,-1.40224268611896,-1.61889029751874,-2.17678396844448,-2.37460685036292,-2.57242973228136,-2.7702526141998,-2.00721072942904,-1.35369023682278,-1.03659507529944,-0.985284477490823,-0.97024382260668,-0.79319027653608,-0.616136730465481,-0.439083184394881,-0.635494640845824,-0.637133272837299,-1.41160487778098,-1.19981518419389,-1.42478205144776,-1.64974891870164,-1.87471578595551,-1.90321624666604,-1.39705640132474,-1.34713643734881,-1.34185270517384,-1.19050916438847,-1.44591095099967,-1.28489344961161
"ASV_2",-4.7391832075214,-4.32050844606175,-1.70642407086351,-1.7952098135546,-1.91413020511558,-2.26695043058406,-2.2540715763362,-2.53220751068331,-2.3535966836296,-1.9625043065309,-2.017394095933,-1.98672091775807,-1.95604773958315,-1.92537456140822,-2.28433149142979,-2.64328842145137,-2.42307124006325,-2.20285405867513,-2.10260240025743,-2.00235074183973,-1.90209908342203,-0.884052910843569,-0.56037553636404,-0.893936692645028,-0.593729652203493,-0.760719172920149,-0.927708693636804,-1.09469821435346,-1.51466767485227,-1.7791675150848,-1.51042032041191,-2.9812489227305,-1.64817195596424,-1.69236321036671,-1.73655446476917,-2.5298811144536,-3.52308254438935,-5.11247156536903,-6.97959982801017,-7.83050347162796,-8.68140711524575,-9.53231075886353,-9.5890659682974,-8.43219910804695,-5.33720415385407,-2.84494618554818,-2.48102970126574,-2.72256775253752,-2.9641058038093,-3.20564385508107,-3.07312053826828,-5.86596099242394,-8.21541448317108,-9.12083878052518,-10.6857293730049,-12.2506199654846,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-10.7080842818415,-10.4482610716548,-8.06926749441963,-10.4422947540809
"ASV_3",-3.45406768129411,-1.91622643635991,-1.57938911152388,-1.37766590421115,-1.25509019928465,-1.20646255377426,-1.53344010767432,-1.08689563570197,-1.09815549079203,-1.24123072177642,-1.71158044669982,-1.60437618536686,-1.49717192403389,-1.38996766270093,-1.20903070146579,-1.02809374023064,-1.04035489539417,-1.05261605055771,-1.14083244062541,-1.22904883069311,-1.31726522076081,-2.96105065786642,-4.38692803491486,-6.24608184452838,-7.8658528541298,-8.18047129590234,-8.49508973767488,-8.80970817944742,-6.91983432031696,-6.66715194691189,-6.7493003830914,-5.38005488375601,-5.96558070859334,-5.82365256726907,-5.68172442594479,-5.08568282485288,-5.3195877934188,-7.2730808480933,-13.8155105579643,-11.7201531937845,-9.62479582960474,-7.52943846542497,-6.75029177905612,-5.24021057831641,-4.26527886215396,-4.10011338839724,-4.90971169922657,-7.8783113188058,-10.846910938385,-13.8155105579643,-13.8155105579643,-13.8155105579643,-8.0728067622237,-8.71842628292825,-10.4174543746069,-12.1164824662856,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643
"ASV_4",-2.81634317116549,-1.74411531237045,-2.44248093543548,-3.40600374516125,-4.22197679566153,-5.16050625520714,-6.13151982157109,-5.67347162793876,-6.22627100575662,-6.07209486502609,-5.84035254478008,-5.77627359629083,-5.71219464780157,-5.64811569931232,-5.45842572727478,-5.26873575523725,-5.24365439515722,-5.2185730350772,-5.29765512466968,-5.37673721426217,-5.45581930385465,-6.92277045199575,-7.32073947894984,-7.79878702151126,-8.24762937046026,-8.08650287673849,-7.92537638301672,-7.76424988929495,-4.04284075765288,-2.54903108308216,-2.49983437081546,-1.97703688094584,-2.33462095026244,-2.17412740104512,-2.01363385182779,-1.75399596946696,-1.95797324860003,-2.49224098316972,-2.80392705831383,-2.63833795439311,-2.47274885047239,-2.30715974655167,-2.61781404970194,-2.45117653949092,-2.6712617405416,-2.75567776900217,-2.5996041906295,-3.36614167378608,-4.13267915694266,-4.89921664009924,-3.42546669306735,-4.88280484154289,-5.39477619485262,-5.46622647045345,-5.91883566264202,-6.37144485483059,-6.82405404701916,-6.18584230536661,-6.91527079817794,-6.10286610580176,-6.25350113598415,-4.50691249170142,-4.04705844811446,-3.32253220527959
"ASV_5",-4.24078652538641,-2.84006232972172,-2.97940100848929,-3.3825442084432,-4.38646832021396,-4.81336117063987,-4.75163667366511,-4.68558391979982,-4.57490769929078,-4.27079642569921,-4.36849177989635,-4.50303301177307,-4.6375742436498,-4.77211547552652,-4.59937131916597,-4.42662716280542,-4.26546748392258,-4.10430780503974,-3.99730832882825,-3.89030885261676,-3.78330937640527,-3.8455058175529,-5.53024023776469,-4.61753238103426,-4.82815396624781,-4.75955382442447,-4.69095368260114,-4.6223535407778,-3.19646869651898,-3.86399888107285,-4.21362214625919,-5.15208939345824,-4.08185335948009,-4.05307382280772,-4.02429428613535,-3.86500424283115,-5.4454406336326,-5.13920012786295,-3.17700616050952,-3.50906392306105,-3.84112168561258,-4.17317944816411,-3.68843471293779,-3.50229514975121,-3.4849097748656,-3.71080642044593,-3.86370149342085,-3.58457239482248,-3.30544329622412,-3.02631419762575,-3.15584173896839,-4.16708266431882,-5.02817332262808,-5.41014990747575,-5.08806060936111,-4.76597131124648,-4.44388201313185,-3.16022365945123,-2.76869358853753,-2.64777149443784,-2.6199361482192,-2.78667073807284,-4.00125147457306,-4.11927151024524
"ASV_6",-2.60922243373019,-2.02730845575352,-2.12001829929198,-2.04298233065932,-1.92508683504743,-1.93592823468184,-2.02480723708768,-2.21275269958109,-2.36404716953169,-2.11312957871132,-1.8473480499798,-1.92548222554114,-2.00361640110248,-2.08175057666382,-2.31816653282648,-2.55458248898914,-2.54596454063566,-2.53734659228218,-2.43870511131275,-2.34006363034332,-2.24142214937389,-3.89360330713314,-5.09629056555469,-5.38509570770062,-5.40245540651063,-5.40348057018013,-5.40450573384963,-5.40553089751913,-3.67215729415824,-3.89420467855819,-3.94146527562234,-4.79870738970085,-3.63623742738129,-3.65876544069589,-3.68129345401048,-3.74349948993342,-4.64553730935668,-7.67782572409521,-8.11043876676869,-7.80479197364691,-7.49914518052513,-7.19349838740334,-7.5649646904901,-5.85455447889095,-4.54055891443134,-4.07890045268555,-3.9325706239166,-5.86306497061007,-7.79355931730353,-9.724053663997,-13.8155105579643,-9.2369854174351,-10.0670843846249,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643,-13.8155105579643
"ASV_7",-9.30806213033464,-6.66915679202421,-3.57623993965996,-3.42385693132204,-2.79648649557083,-2.59281924533107,-2.35846725965868,-2.30605596672473,-2.02692920468703,-2.29411231009264,-2.49875636385568,-2.42471465442729,-2.3506729449989,-2.27663123557052,-2.43297613161579,-2.58932102766107,-2.45241698576622,-2.31551294387136,-2.38396940837426,-2.45242587287716,-2.52088233738006,-4.30194641743895,-5.16930332075182,-5.37326381630373,-5.28598460828932,-5.42380508946821,-5.5616255706471,-5.69944605182599,-2.84065934879063,-3.24932351189382,-3.05492439998254,-3.01579916930033,-2.83112339395517,-2.82798917454607,-2.82485495513696,-1.92544951133834,-4.68179964203359,-6.80101929237675,-5.19724532450293,-5.33456911490758,-5.47189290531223,-5.60921669571688,-6.23597112518148,-6.35678417731521,-6.53633761120304,-5.56653516407109,-2.63176708412906,-2.79790834757046,-2.96404961101187,-3.13019087445328,-3.0420924562413,-2.88529755568486,-2.25138593857207,-1.99333529533447,-1.88043502445407,-1.76753475357366,-1.65463448269326,-1.71030812708157,-1.85748210633635,-1.88969874283051,-2.0397481828654,-2.51225596033462,-1.79699335117201,-2.18411727044687
"ASV_8",-2.54834772288237,-4.7712993093706,-3.15323615537676,-2.28578007218584,-2.23197038150562,-2.07031648414431,-1.81180126202863,-2.2984696615997,-5.1553903063743,-3.95460375017884,-3.10532700641476,-2.78852831376546,-2.47172962111617,-2.15493092846687,-2.15445975489467,-2.15398858132246,-2.8157216554015,-3.47745472948054,-3.25526172322297,-3.03306871696541,-2.81087571070784,-2.59911032691484,-2.89141712546233,-2.7834902247808,-3.76652799171153,-3.80396161988857,-3.84139524806562,-3.87882887624266,-2.63220179365482,-2.22465889921457,-2.05443931942237,-1.64812924080459,-2.95921111487689,-2.98191001496276,-3.00460891504863,-3.78123819308798,-5.67005137294666,-6.4177232680708,-6.44246367184423,-5.46183397810691,-4.48120428436959,-3.50057459063227,-5.99245949109321,-5.38678425666223,-6.31623317591819,-5.94618997954376,-5.86117796635865,-6.18453934845038,-6.5079007305421,-6.83126211263383,-7.11314812263587,-5.80017024678533,-5.54736964420993,-2.93000403647316,-2.62184750346774,-2.31369097046232,-2.0055344374569,-2.54597913717993,-2.87742922893773,-3.08043063432268,-3.45265138073181,-3.47210785421471,-3.79575673744054,-3.7330742984341
"ASV_9",-1.16077364929512,-2.32649506794771,-4.43471440812006,-5.51902338895365,-6.55531315645194,-7.5604339929163,-8.30913523115951,-10.1033813002299,-7.96301587721129,-4.86991907616029,-4.70493244721333,-4.71034714589148,-4.71576184456962,-4.72117654324776,-9.26834355060602,-13.8155105579643,-13.8155105579643,-13.8155105579643,-12.3224952645168,-10.8294799710692,-9.33646467762173,-8.6329550659884,-8.05669106573913,-9.39852159052316,-8.65118701758661,-8.14196204525766,-7.63273707292871,-7.12351210059977,-8.92817989809005,-8.40393001019455,-7.84620720398171,-13.8155105579643,-13.8155105579643,-12.2923150462904,-10.7691195346165,-5.50380300767961,-1.77369748524688,-1.04141735608699,-1.01831351705185,-1.13045512945897,-1.24259674186609,-1.3547383542732,-1.92776107593891,-2.70093218671293,-2.61805845360796,-2.61493663776857,-4.32012200595537,-5.40657001944595,-6.49301803293652,-7.5794660464271,-8.39778407595681,-4.14737885230234,-3.41822484890331,-6.70883662910119,-7.19138550175249,-7.67393437440379,-8.15648324705509,-13.8155105579643,-13.8155105579643,-13.8155105579643,-8.95430007622743,-9.77250644687285,-13.8155105579643,-9.76643576921892
"ASV_10",-8.62044348368229,-6.15303096672106,-5.26479334749249,-5.79714672719514,-5.28459404802582,-4.98452199105612,-4.74557062122674,-4.69427868027406,-4.58532344424292,-4.49638795409604,-4.53278073762509,-4.7509031148428,-4.96902549206051,-5.18714786927823,-5.09942550939131,-5.01170314950439,-4.70013365426115,-4.38856415901792,-4.4536740957428,-4.51878403246768,-4.58389396919256,-4.11552765992641,-3.98072023930657,-4.30464603356574,-4.53292395160702,-4.3982690620402,-4.26361417247338,-4.12895928290656,-3.75111883491035,-4.19473026325424,-4.39492574397288,-5.30945211443701,-4.23309832894592,-4.23858241498995,-4.24406650103399,-4.16898294363095,-4.14190166537545,-3.99027350825272,-3.21630147287362,-2.63913193787761,-2.06196240288159,-1.48479286788557,-1.04941451035359,-1.24520214928598,-1.5870301595938,-1.70657033971557,-2.39986665782569,-3.35945921600281,-4.31905177417993,-5.27864433235705,-2.65322215564927,-1.75867352826755,-1.34626973982821,-2.41796900221313,-2.74915952697369,-3.08035005173426,-3.41154057649483,-4.05306795136938,-4.19228912337652,-4.05073601779473,-4.20985157673335,-4.32629939442282,-4.74462216860543,-4.25651455686038
